N,base,cutoff,factor_pair,factor_success,factors_used_only_posthoc,failure_counts,instance_id,omitted_layers,order_success,readout_bitflip_probability,replicate,runtime_seconds,seed,shots
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 4}",65:3,3,True,0.01,9,0.0001330830855295062,2031281210,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 5}",65:3,3,True,0.01,10,0.00014000001829117537,2031281211,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 3}",65:3,3,True,0.01,11,0.0001296249683946371,2031281212,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 3}",65:3,3,True,0.01,12,0.00013800000306218863,2031281213,16
65,3,10,"[5, 13]",True,True,{},65:3,3,True,0.01,13,0.00014320795889943838,2031281214,16
65,3,10,"[5, 13]",True,True,{},65:3,3,True,0.01,14,0.0001437920145690441,2031281215,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",65:3,3,True,0.01,15,0.00013712502550333738,2031281216,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 4, ""zero_phase"": 2}",65:3,3,True,0.01,16,0.00013541604857891798,2031281217,16
65,3,10,"[5, 13]",True,True,"{""zero_phase"": 2}",65:3,3,True,0.01,17,0.0001414580037817359,2031281218,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 4, ""zero_phase"": 1}",65:3,3,True,0.01,18,0.00013904203660786152,2031281219,16
65,3,10,"[5, 13]",True,True,"{""zero_phase"": 1}",65:3,3,True,0.01,19,0.00014174997340887785,2031281220,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",65:3,3,True,0.01,20,0.0001352920662611723,2031281221,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",65:3,3,True,0.01,21,0.00013712502550333738,2031281222,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 3}",65:3,3,True,0.01,22,0.00013245909940451384,2031281223,16
65,3,10,"[5, 13]",True,True,{},65:3,3,True,0.01,23,0.00014245894271880388,2031281224,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",65:3,3,True,0.01,24,0.00013916706666350365,2031281225,16
65,3,10,"[5, 13]",True,True,"{""zero_phase"": 3}",65:3,3,True,0.01,25,0.00016045896336436272,2031281226,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",65:3,3,True,0.01,26,0.00015579094178974628,2031281227,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",65:3,3,True,0.01,27,0.00013816601131111383,2031281228,16
65,3,10,"[5, 13]",True,True,"{""zero_phase"": 1}",65:3,3,True,0.01,28,0.00013462500646710396,2031281229,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",65:3,3,True,0.01,29,0.00013537495397031307,2031281230,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 2}",65:3,3,True,0.01,30,0.00016045791562646627,2031281231,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 4}",65:3,3,True,0.01,31,0.0001457079779356718,2031281232,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",65:3,3,True,0.01,32,0.00014104193542152643,2031281233,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",65:3,3,True,0.01,33,0.0001425830414518714,2031281234,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",65:3,3,True,0.01,34,0.00014316593296825886,2031281235,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",65:3,3,True,0.01,35,0.00015937502030283213,2031281236,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",65:3,3,True,0.01,36,0.00016270799096673727,2031281237,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1}",65:3,3,True,0.01,37,0.0001550830202177167,2031281238,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 2}",65:3,3,True,0.01,38,0.00016016606241464615,2031281239,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 4}",65:3,3,True,0.01,39,0.0001546249259263277,2031281240,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",65:3,3,True,0.01,40,0.00016008305829018354,2031281241,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",65:3,3,True,0.01,41,0.0001557499635964632,2031281242,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 4, ""zero_phase"": 1}",65:3,3,True,0.01,42,0.0001511248992756009,2031281243,16
65,3,10,"[5, 13]",True,True,{},65:3,3,True,0.01,43,0.00016866694204509258,2031281244,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",65:3,3,True,0.01,44,0.0001634169602766633,2031281245,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",65:3,3,True,0.01,45,0.00015233305748552084,2031281246,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",65:3,3,True,0.01,46,0.00012283306568861008,2031281247,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1}",65:3,3,True,0.01,47,0.00016733305528759956,2031281248,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 3}",65:3,3,True,0.01,48,0.0001532089663669467,2031281249,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",65:3,3,True,0.01,49,0.0001574999187141657,2031281250,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",65:3,3,True,0.01,50,0.0001522080274298787,2031281251,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1}",65:3,3,True,0.01,51,0.00014679203741252422,2031281252,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 3}",65:3,3,True,0.01,52,0.00015412503853440285,2031281253,16
65,3,10,"[5, 13]",True,True,"{""zero_phase"": 3}",65:3,3,True,0.01,53,0.00015249999705702066,2031281254,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",65:3,3,True,0.01,54,0.00014979206025600433,2031281255,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1}",65:3,3,True,0.01,55,0.00016320799477398396,2031281256,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 2}",65:3,3,True,0.01,56,0.00015941611491143703,2031281257,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 3}",65:3,3,True,0.01,57,0.00015691702719777822,2031281258,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",65:3,3,True,0.01,58,0.00015945895574986935,2031281259,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 2}",65:3,3,True,0.01,59,0.00015604100190103054,2031281260,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",65:3,3,True,0.01,60,0.00015891599468886852,2031281261,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 3}",65:3,3,True,0.01,61,0.00013733305968344212,2031281262,16
65,3,10,"[5, 13]",True,True,"{""no_verified_order"": 1}",65:3,3,True,0.01,62,0.00014120794367045164,2031281263,16
65,3,10,"[5, 13]",True,True,"{""zero_phase"": 3}",65:3,3,True,0.01,63,0.00013716600369662046,2031281264,16
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,0,0.00010183302219957113,2032071201,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,1,0.00010054104495793581,2032071202,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,2,0.00010183395352214575,2032071203,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,3,0.00010087504051625729,2032071204,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,4,0.0001206250162795186,2032071205,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,5,0.00012049998622387648,2032071206,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,6,0.00012041605077683926,2032071207,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,7,0.0001218749675899744,2032071208,4
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,0,True,0.0,8,0.00011558400001376867,2032071209,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,9,0.00012004189193248749,2032071210,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,10,0.00011924991849809885,2032071211,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,11,0.00012020894791930914,2032071212,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,12,0.00012466695625334978,2032071213,4
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,0,True,0.0,13,9.579199831932783e-05,2032071214,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,14,0.00010120903607457876,2032071215,4
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,0,True,0.0,15,0.00011641602031886578,2032071216,4
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,0,True,0.0,16,0.00012654101010411978,2032071217,4
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,0,True,0.0,17,0.00011787493713200092,2032071218,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,18,0.00012808304745703936,2032071219,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,19,0.00011812499724328518,2032071220,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,20,0.00012095901183784008,2032071221,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,21,0.00012624997179955244,2032071222,4
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,0,True,0.0,22,0.00011554197408258915,2032071223,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,0,True,0.0,23,9.749992750585079e-05,2032071224,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2}",77:8,0,True,0.0,24,9.787501767277718e-05,2032071225,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,25,0.00011883396655321121,2032071226,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,26,0.0001212080242112279,2032071227,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,27,0.00012104096822440624,2032071228,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,28,0.00011904200073331594,2032071229,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,29,0.0001175830839201808,2032071230,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,30,0.00012033304665237665,2032071231,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,31,0.00011987506877630949,2032071232,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,32,9.920797310769558e-05,2032071233,4
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,0,True,0.0,33,9.933300316333771e-05,2032071234,4
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,0,True,0.0,34,9.841693099588156e-05,2032071235,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,35,9.820796549320221e-05,2032071236,4
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 3}",77:8,0,True,0.0,36,9.466707706451416e-05,2032071237,4
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,0,True,0.0,37,9.866594336926937e-05,2032071238,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,0,True,0.0,38,0.00011408294085413218,2032071239,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,39,0.00011904200073331594,2032071240,4
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,0,True,0.0,40,0.0001181670231744647,2032071241,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,41,0.00012129195965826511,2032071242,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,42,9.979191236197948e-05,2032071243,4
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,0,True,0.0,43,0.0001192920608446002,2032071244,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,44,0.00012025004252791405,2032071245,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,45,0.00012029102072119713,2032071246,4
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,0,True,0.0,46,0.00011808297131210566,2032071247,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,47,0.00012091698590666056,2032071248,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,48,0.00011866702698171139,2032071249,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,49,0.00012054096441715956,2032071250,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,50,0.00011987495236098766,2032071251,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,51,0.00011775002349168062,2032071252,4
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,0,True,0.0,52,9.862508159130812e-05,2032071253,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,53,0.000120542012155056,2032071254,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,54,0.00012083293404430151,2032071255,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,55,0.00011679099407047033,2032071256,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,56,0.00011829100549221039,2032071257,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,57,0.00012108392547816038,2032071258,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,58,0.00012229091953486204,2032071259,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,59,0.00012041698209941387,2032071260,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,0,True,0.0,60,0.00011883291881531477,2032071261,4
77,8,13,"[7, 11]",True,True,{},77:8,0,True,0.0,61,0.0001004580408334732,2032071262,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3}",77:8,0,True,0.0,62,9.51249385252595e-05,2032071263,4
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3}",77:8,0,True,0.0,63,0.00011620903387665749,2032071264,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,0,0.00011783302761614323,2032071201,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,1,0.00011879205703735352,2032071202,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,2,0.00012037495616823435,2032071203,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,3,0.00011999998241662979,2032071204,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,4,0.00012995791621506214,2032071205,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,5,0.00012924999464303255,2032071206,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,6,0.00012016703840345144,2032071207,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,7,0.00010754202958196402,2032071208,4
77,8,12,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,1,True,0.0,8,0.00011504197027534246,2032071209,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,9,0.00011954200454056263,2032071210,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,10,0.00011904200073331594,2032071211,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,11,0.00011958298273384571,2032071212,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,12,0.00012191594578325748,2032071213,4
77,8,12,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,1,True,0.0,13,0.00011512497439980507,2032071214,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,14,0.00012041605077683926,2032071215,4
77,8,12,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,1,True,0.0,15,0.00011599995195865631,2032071216,4
77,8,12,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,1,True,0.0,16,0.00011916703078895807,2032071217,4
77,8,12,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,1,True,0.0,17,9.824999142438173e-05,2032071218,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,18,0.00010091706644743681,2032071219,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,19,0.00011737504974007607,2032071220,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,20,0.00012045796029269695,2032071221,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,21,0.00012099999003112316,2032071222,4
77,8,12,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,1,True,0.0,22,0.00012041605077683926,2032071223,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,1,True,0.0,23,0.00011674989946186543,2032071224,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 2}",77:8,1,True,0.0,24,0.00011679192539304495,2032071225,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,25,0.00011908297892659903,2032071226,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,26,0.00011633301619440317,2032071227,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,27,0.00010120798833668232,2032071228,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,28,9.912496898323298e-05,2032071229,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,29,9.79170436039567e-05,2032071230,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,30,0.000101707992143929,2032071231,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,31,0.00014695804566144943,2032071232,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,32,0.00010504201054573059,2032071233,4
77,8,12,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,1,True,0.0,33,0.00010166701395064592,2032071234,4
77,8,12,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,1,True,0.0,34,0.00011199992150068283,2032071235,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,35,9.958294685930014e-05,2032071236,4
77,8,12,"[7, 11]",True,True,"{""zero_phase"": 3}",77:8,1,True,0.0,36,9.541702456772327e-05,2032071237,4
77,8,12,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,1,True,0.0,37,0.000124208047054708,2032071238,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,1,True,0.0,38,0.00010066595859825611,2032071239,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,39,0.00011849997099488974,2032071240,4
77,8,12,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,1,True,0.0,40,9.850005153566599e-05,2032071241,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,41,0.00010225002188235521,2032071242,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,42,0.0001194999786093831,2032071243,4
77,8,12,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,1,True,0.0,43,0.00011945795267820358,2032071244,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,44,0.00012070790398865938,2032071245,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,45,0.00012062489986419678,2032071246,4
77,8,12,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,1,True,0.0,46,0.00011825002729892731,2032071247,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,47,0.00012154201976954937,2032071248,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,48,0.00011875003110617399,2032071249,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,49,0.00010137492790818214,2032071250,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,50,0.00010041601490229368,2032071251,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,51,9.816698729991913e-05,2032071252,4
77,8,12,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,1,True,0.0,52,9.90420812740922e-05,2032071253,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,53,0.00010083301458507776,2032071254,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,54,0.00010125001426786184,2032071255,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,55,9.783392306417227e-05,2032071256,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,56,9.845802560448647e-05,2032071257,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,57,0.00010195793583989143,2032071258,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,58,0.0001028330298140645,2032071259,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,59,0.00010112498421221972,2032071260,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,1,True,0.0,60,9.900005534291267e-05,2032071261,4
77,8,12,"[7, 11]",True,True,{},77:8,1,True,0.0,61,0.00010062498040497303,2032071262,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 3}",77:8,1,True,0.0,62,9.458290878683329e-05,2032071263,4
77,8,12,"[7, 11]",True,True,"{""no_verified_order"": 3}",77:8,1,True,0.0,63,9.462493471801281e-05,2032071264,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,2,True,0.0,0,9.841704741120338e-05,2032071201,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,2,True,0.0,1,9.949994273483753e-05,2032071202,4
77,8,11,"[7, 11]",True,True,{},77:8,2,True,0.0,2,0.00010137504432350397,2032071203,4
77,8,11,"[7, 11]",True,True,{},77:8,2,True,0.0,3,0.0001004999503493309,2032071204,4
77,8,11,"[7, 11]",True,True,{},77:8,2,True,0.0,4,0.00010100007057189941,2032071205,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,2,True,0.0,5,0.00011970894411206245,2032071206,4
77,8,11,"[7, 11]",True,True,{},77:8,2,True,0.0,6,0.00012037495616823435,2032071207,4
77,8,11,"[7, 11]",True,True,{},77:8,2,True,0.0,7,0.0001217919634655118,2032071208,4
77,8,11,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,2,True,0.0,8,0.00011508294846862555,2032071209,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,2,True,0.0,9,0.00011987506877630949,2032071210,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,2,True,0.0,10,0.00011908297892659903,2032071211,4
77,8,11,"[7, 11]",True,True,{},77:8,2,True,0.0,11,0.00011979194823652506,2032071212,4
77,8,11,"[7, 11]",True,True,{},77:8,2,True,0.0,12,0.00012212502770125866,2032071213,4
77,8,11,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,2,True,0.0,13,0.0001152500044554472,2032071214,4
77,8,11,"[7, 11]",True,True,{},77:8,2,True,0.0,14,0.00010141602251678705,2032071215,4
77,8,11,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,2,True,0.0,15,9.704206604510546e-05,2032071216,4
77,8,11,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,2,True,0.0,16,9.975000284612179e-05,2032071217,4
77,8,11,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,2,True,0.0,17,9.862508159130812e-05,2032071218,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,2,True,0.0,18,9.779201354831457e-05,2032071219,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,2,True,0.0,19,9.891693480312824e-05,2032071220,4
77,8,11,"[7, 11]",True,True,{},77:8,2,True,0.0,20,0.00010120903607457876,2032071221,4
77,8,11,"[7, 11]",True,True,{},77:8,2,True,0.0,21,0.00010187504813075066,2032071222,4
77,8,11,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,2,True,0.0,22,9.599991608411074e-05,2032071223,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,2,True,0.0,23,9.716593194752932e-05,2032071224,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 2}",77:8,2,True,0.0,24,9.758304804563522e-05,2032071225,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,2,True,0.0,25,9.979202877730131e-05,2032071226,4
77,8,11,"[7, 11]",True,True,{},77:8,2,True,0.0,26,0.00010129192378371954,2032071227,4
77,8,11,"[7, 11]",True,True,{},77:8,2,True,0.0,27,0.0001015419838950038,2032071228,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,2,True,0.0,28,9.958306327462196e-05,2032071229,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,2,True,0.0,29,9.795802179723978e-05,2032071230,4
77,8,11,"[7, 11]",True,True,{},77:8,2,True,0.0,30,0.00010016595479100943,2032071231,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,2,True,0.0,31,0.00010008295066654682,2032071232,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,2,True,0.0,32,0.00010225002188235521,2032071233,4
77,8,11,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,2,True,0.0,33,0.00010195805225521326,2032071234,4
77,8,11,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,2,True,0.0,34,0.00012733298353850842,2032071235,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,2,True,0.0,35,0.00011758401524275541,2032071236,4
77,8,11,"[7, 11]",True,True,"{""zero_phase"": 3}",77:8,2,True,0.0,36,0.00011408294085413218,2032071237,4
77,8,11,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,2,True,0.0,37,0.00012120895553380251,2032071238,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,2,True,0.0,38,0.00011549994815140963,2032071239,4
77,8,11,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,2,True,0.0,39,0.00011895806528627872,2032071240,4
