M,N,cutoff,model,observed_value,proof_step,slack_factor,theoretical_bound
32,115,3,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.1713886316624529
32,115,4,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
32,115,4,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
32,115,4,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
32,115,0,B_exact_finite_discrete_gaussian,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,115,0,B_exact_finite_discrete_gaussian,0.7221976608531295,sample_union_vs_hellinger,1.3846624742853688,1.0
32,115,0,B_exact_finite_discrete_gaussian,0.078125,distribution_bound_vs_factor_event,9.244130058920058,0.7221976608531295
32,115,1,B_exact_finite_discrete_gaussian,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,115,1,B_exact_finite_discrete_gaussian,0.5652550102639153,sample_union_vs_hellinger,1.7691130230461893,1.0
32,115,1,B_exact_finite_discrete_gaussian,0.0625,distribution_bound_vs_factor_event,9.044080164222645,0.5652550102639153
32,115,2,B_exact_finite_discrete_gaussian,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,115,2,B_exact_finite_discrete_gaussian,0.1616827059254973,sample_union_vs_hellinger,1.763734387804174,0.2851653483540293
32,115,2,B_exact_finite_discrete_gaussian,0.03125,distribution_bound_vs_factor_event,5.173846589615914,0.1616827059254973
32,115,3,B_exact_finite_discrete_gaussian,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,115,3,B_exact_finite_discrete_gaussian,0.021065299154950992,sample_union_vs_hellinger,1.5123293131042403,0.03185766940134237
32,115,3,B_exact_finite_discrete_gaussian,0.015625,distribution_bound_vs_factor_event,1.3481791459168635,0.021065299154950992
32,115,4,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
32,115,4,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,0.0
32,115,4,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
32,119,0,A_uniform_hard_box,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,119,0,A_uniform_hard_box,0.9981556374447123,sample_union_vs_hellinger,1.0018477705140345,1.0
32,119,0,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.9981556374447123
32,119,1,A_uniform_hard_box,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,119,1,A_uniform_hard_box,0.8771153275151967,sample_union_vs_hellinger,1.140100929296181,1.0
32,119,1,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.8771153275151967
32,119,2,A_uniform_hard_box,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,119,2,A_uniform_hard_box,0.39507254655567436,sample_union_vs_hellinger,1.01975227267811,0.40287612722287736
32,119,2,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.39507254655567436
32,119,3,A_uniform_hard_box,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,119,3,A_uniform_hard_box,0.08414335899762673,sample_union_vs_hellinger,0.46493505741058755,0.039121197446281265
32,119,3,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.08414335899762673
32,119,4,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
32,119,4,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
32,119,4,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
32,119,0,B_exact_finite_discrete_gaussian,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,119,0,B_exact_finite_discrete_gaussian,0.3823496173889265,sample_union_vs_hellinger,2.2494580100152284,0.8600794094617785
32,119,0,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.3823496173889265
32,119,1,B_exact_finite_discrete_gaussian,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,119,1,B_exact_finite_discrete_gaussian,0.18767373096694198,sample_union_vs_hellinger,2.07558115897513,0.3895320600295522
32,119,1,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.18767373096694198
32,119,2,B_exact_finite_discrete_gaussian,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,119,2,B_exact_finite_discrete_gaussian,0.025728394123124578,sample_union_vs_hellinger,1.9378912828375594,0.04985883069261221
32,119,2,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.025728394123124578
32,119,3,B_exact_finite_discrete_gaussian,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,119,3,B_exact_finite_discrete_gaussian,0.001487067299386498,sample_union_vs_hellinger,1.6810463522561876,0.0024998290591931325
32,119,3,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.001487067299386498
32,119,4,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
32,119,4,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,0.0
32,119,4,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
32,133,0,A_uniform_hard_box,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,133,0,A_uniform_hard_box,0.9999420213339966,sample_union_vs_hellinger,1.000057982027724,1.0
32,133,0,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.9999420213339966
32,133,1,A_uniform_hard_box,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,133,1,A_uniform_hard_box,0.9596685468150793,sample_union_vs_hellinger,1.042026440606782,1.0
32,133,1,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.9596685468150793
32,133,2,A_uniform_hard_box,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,133,2,A_uniform_hard_box,0.49409221140754883,sample_union_vs_hellinger,1.3200867750383745,0.6522445939285698
32,133,2,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.49409221140754883
32,133,3,A_uniform_hard_box,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,133,3,A_uniform_hard_box,0.12224988793864973,sample_union_vs_hellinger,0.6027778817504387,0.07368952849588778
32,133,3,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.12224988793864973
32,133,4,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
32,133,4,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
32,133,4,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
32,133,0,B_exact_finite_discrete_gaussian,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,133,0,B_exact_finite_discrete_gaussian,0.34917737800512927,sample_union_vs_hellinger,2.2936947137075565,0.8009063060766302
32,133,0,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.34917737800512927
32,133,1,B_exact_finite_discrete_gaussian,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,133,1,B_exact_finite_discrete_gaussian,0.24839067020489977,sample_union_vs_hellinger,2.2375681741720492,0.5557910584117493
32,133,1,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.24839067020489977
32,133,2,B_exact_finite_discrete_gaussian,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,133,2,B_exact_finite_discrete_gaussian,0.055196601066238825,sample_union_vs_hellinger,2.0473996649361297,0.1130095025286306
32,133,2,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.055196601066238825
32,133,3,B_exact_finite_discrete_gaussian,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,133,3,B_exact_finite_discrete_gaussian,0.007819764243933075,sample_union_vs_hellinger,1.8613153658181827,0.014555047344308236
32,133,3,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.007819764243933075
32,133,4,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
32,133,4,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,0.0
32,133,4,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
32,161,0,A_uniform_hard_box,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,161,0,A_uniform_hard_box,0.9998477193756792,sample_union_vs_hellinger,1.0001523038172413,1.0
32,161,0,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.9998477193756792
32,161,1,A_uniform_hard_box,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,161,1,A_uniform_hard_box,0.9296133217656287,sample_union_vs_hellinger,1.0757160817152285,1.0
32,161,1,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.9296133217656287
32,161,2,A_uniform_hard_box,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,161,2,A_uniform_hard_box,0.4226801002353988,sample_union_vs_hellinger,1.3823613595335917,0.5842966380092007
32,161,2,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.4226801002353988
32,161,3,A_uniform_hard_box,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,161,3,A_uniform_hard_box,0.10970151049926243,sample_union_vs_hellinger,0.6700438826485239,0.0735048260273336
32,161,3,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.10970151049926243
32,161,4,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
32,161,4,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
32,161,4,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
32,161,0,B_exact_finite_discrete_gaussian,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,161,0,B_exact_finite_discrete_gaussian,0.41527698653860523,sample_union_vs_hellinger,2.207221112917121,0.9166081323966085
32,161,0,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.41527698653860523
32,161,1,B_exact_finite_discrete_gaussian,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,161,1,B_exact_finite_discrete_gaussian,0.24488789558250254,sample_union_vs_hellinger,2.17973142475162,0.5337898415424742
32,161,1,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.24488789558250254
32,161,2,B_exact_finite_discrete_gaussian,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,161,2,B_exact_finite_discrete_gaussian,0.0475553858298802,sample_union_vs_hellinger,1.7742187829514457,0.08437365876987647
32,161,2,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0475553858298802
32,161,3,B_exact_finite_discrete_gaussian,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,161,3,B_exact_finite_discrete_gaussian,0.005061206969305481,sample_union_vs_hellinger,1.6117033872435234,0.008157164415970171
32,161,3,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.005061206969305481
32,161,4,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
32,161,4,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,0.0
32,161,4,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
