N,base,factor_ci95_high,factor_ci95_low,factor_probability,instance_id,mean_runtime_seconds,noise_axis,noise_setting,order_ci95_high,order_ci95_low,order_probability,realizations,shots
91,9,0.0741026511527422,0.0,0.0,91:9,0.0001628845836118368,cx_depolarizing,cx_depol_0p010,0.9785171568687727,0.8316430233725778,0.9375,48,1
91,9,0.0741026511527422,0.0,0.0,91:9,8.961800085671712e-05,rz_rotation,rz_bias_0p02,0.800544878322685,0.5466666274950367,0.6875,48,1
91,9,0.0741026511527422,0.0,0.0,91:9,8.261800091228604e-05,rz_rotation,rz_bias_0p05,0.7297937350404942,0.4631015459693511,0.6041666666666666,48,1
91,9,0.0741026511527422,0.0,0.0,91:9,8.166062464927866e-05,rz_rotation,rz_bias_0p10,0.6929894535958907,0.4227477150100165,0.5625,48,1
91,9,0.0741026511527422,0.0,0.0,91:9,0.00011285072832833976,rz_rotation,rz_sigma_0p02,0.783233986291032,0.5253984633247204,0.6666666666666666,48,1
91,9,0.0741026511527422,0.0,0.0,91:9,0.00011133074925358717,rz_rotation,rz_sigma_0p05,0.8826985220411018,0.6574082647864651,0.7916666666666666,48,1
91,9,0.0741026511527422,0.0,0.0,91:9,0.00020583860320281625,rz_rotation,rz_sigma_0p10,0.7656654288731427,0.5043879645406409,0.6458333333333334,48,1
91,9,0.0741026511527422,0.0,0.0,91:9,8.156164403771982e-05,baseline,baseline,0.9130458996054678,0.7042189996260375,0.8333333333333334,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,8.080125007836614e-05,controlled_phase,cphase_gain_0p02,0.9130458996054678,0.7042189996260375,0.8333333333333334,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,8.164495860304062e-05,controlled_phase,cphase_gain_0p05,0.9130458996054678,0.7042189996260375,0.8333333333333334,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,8.085839575263283e-05,controlled_phase,cphase_gain_0p10,0.9275184258620602,0.7283255295714138,0.8541666666666666,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,8.749389568644499e-05,controlled_phase,cphase_sigma_0p02,0.9671167756500444,0.8044643483893369,0.9166666666666666,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,8.721004299635145e-05,controlled_phase,cphase_sigma_0p05,0.9785171568687727,0.8316430233725778,0.9375,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,8.868829142253769e-05,controlled_phase,cphase_sigma_0p10,0.9275184258620602,0.7283255295714138,0.8541666666666666,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,0.0001618306881330985,cx_depolarizing,cx_depol_0p001,0.9785171568687727,0.8316430233725778,0.9375,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,0.00016494091657174673,cx_depolarizing,cx_depol_0p005,0.9963129840206002,0.8910053086246883,0.9791666666666666,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,0.0001650823742238572,cx_depolarizing,cx_depol_0p010,0.9999999999999999,0.9258973488472576,1.0,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,8.782468709493212e-05,rz_rotation,rz_bias_0p02,0.8826985220411018,0.6574082647864651,0.7916666666666666,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,8.336804300294413e-05,rz_rotation,rz_bias_0p05,0.9671167756500444,0.8044643483893369,0.9166666666666666,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,8.274389620055445e-05,rz_rotation,rz_bias_0p10,0.9414302824959915,0.7529927291394518,0.875,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,9.164495895674918e-05,rz_rotation,rz_sigma_0p02,0.9671167756500444,0.8044643483893369,0.9166666666666666,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,9.082900154074498e-05,rz_rotation,rz_sigma_0p05,0.9546789490988218,0.7783231187385907,0.8958333333333334,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,0.0001777690834690778,rz_rotation,rz_sigma_0p10,0.9546789490988218,0.7783231187385907,0.8958333333333334,48,2
91,9,0.0741026511527422,0.0,0.0,91:9,9.028824903604497e-05,baseline,baseline,0.9999999999999999,0.9258973488472576,1.0,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,9.08229588579464e-05,controlled_phase,cphase_gain_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,9.149041640436432e-05,controlled_phase,cphase_gain_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,9.096691640782713e-05,controlled_phase,cphase_gain_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,9.742714579867122e-05,controlled_phase,cphase_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,9.47942698985571e-05,controlled_phase,cphase_sigma_0p05,0.9963129840206002,0.8910053086246883,0.9791666666666666,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,9.824483186093858e-05,controlled_phase,cphase_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,0.00018199908269404355,cx_depolarizing,cx_depol_0p001,0.9999999999999999,0.9258973488472576,1.0,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,0.0001946023958225851,cx_depolarizing,cx_depol_0p005,0.9999999999999999,0.9258973488472576,1.0,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,0.00019859370786434738,cx_depolarizing,cx_depol_0p010,0.9999999999999999,0.9258973488472576,1.0,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,9.839227125970258e-05,rz_rotation,rz_bias_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,9.235239455544313e-05,rz_rotation,rz_bias_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,9.22864155654679e-05,rz_rotation,rz_bias_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,9.816237343329703e-05,rz_rotation,rz_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,9.609545850253198e-05,rz_rotation,rz_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,0.00019353033318717885,rz_rotation,rz_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
91,9,0.0741026511527422,0.0,0.0,91:9,0.00010219085379503667,baseline,baseline,0.9999999999999999,0.9258973488472576,1.0,48,16
91,9,0.0741026511527422,0.0,0.0,91:9,0.00010274045780533925,controlled_phase,cphase_gain_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
91,9,0.0741026511527422,0.0,0.0,91:9,0.0001036128730144507,controlled_phase,cphase_gain_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
91,9,0.0741026511527422,0.0,0.0,91:9,0.00010409199997714798,controlled_phase,cphase_gain_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
91,9,0.0741026511527422,0.0,0.0,91:9,0.00010814506367751164,controlled_phase,cphase_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
91,9,0.0741026511527422,0.0,0.0,91:9,0.00010751568758375167,controlled_phase,cphase_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
91,9,0.0741026511527422,0.0,0.0,91:9,0.00010983245950531757,controlled_phase,cphase_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
91,9,0.0741026511527422,0.0,0.0,91:9,0.00021103472954564495,cx_depolarizing,cx_depol_0p001,0.9999999999999999,0.9258973488472576,1.0,48,16
91,9,0.0741026511527422,0.0,0.0,91:9,0.00023736287433469747,cx_depolarizing,cx_depol_0p005,0.9999999999999999,0.9258973488472576,1.0,48,16
91,9,0.0741026511527422,0.0,0.0,91:9,0.00024791235379476956,cx_depolarizing,cx_depol_0p010,0.9999999999999999,0.9258973488472576,1.0,48,16
91,9,0.0741026511527422,0.0,0.0,91:9,0.00011102695922697119,rz_rotation,rz_bias_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
91,9,0.0741026511527422,0.0,0.0,91:9,0.0001050547916747746,rz_rotation,rz_bias_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
91,9,0.0741026511527422,0.0,0.0,91:9,0.00010433416628075065,rz_rotation,rz_bias_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
91,9,0.0741026511527422,0.0,0.0,91:9,0.00010846962686628103,rz_rotation,rz_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
91,9,0.0741026511527422,0.0,0.0,91:9,0.00010969352024403634,rz_rotation,rz_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
91,9,0.0741026511527422,0.0,0.0,91:9,0.00021851124802196864,rz_rotation,rz_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
