N,base,cutoff,factor_pair,factor_success,factors_used_only_posthoc,failure_counts,instance_id,noise_axis,noise_setting,order_success,realization,runtime_seconds,shot_seed,shots,stochastic_setting
35,11,11,,False,True,"{""odd_order"": 10, ""zero_phase"": 6}",35:11,rz_rotation,rz_bias_0p02,True,9,5.270799738354981e-05,2327157510,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,10,3.024999750778079e-05,2327142511,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,10,3.137500607408583e-05,2327143511,2,False
35,11,11,,False,True,"{""odd_order"": 5, ""zero_phase"": 3}",35:11,rz_rotation,rz_bias_0p02,True,10,3.949999518226832e-05,2327149511,8,False
35,11,11,,False,True,"{""odd_order"": 13, ""zero_phase"": 3}",35:11,rz_rotation,rz_bias_0p02,True,10,8.270899706985801e-05,2327157511,16,False
35,11,11,,False,True,"{""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,False,11,2.9457994969561696e-05,2327142512,1,False
35,11,11,,False,True,"{""odd_order"": 1, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,11,3.0334005714394152e-05,2327143512,2,False
35,11,11,,False,True,"{""odd_order"": 3, ""zero_phase"": 5}",35:11,rz_rotation,rz_bias_0p02,True,11,3.7417004932649434e-05,2327149512,8,False
35,11,11,,False,True,"{""odd_order"": 12, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,11,5.1583003369159997e-05,2327157512,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,12,2.9167000320740044e-05,2327142513,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,12,3.066699719056487e-05,2327143513,2,False
35,11,11,,False,True,"{""odd_order"": 4, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,12,3.979199391324073e-05,2327149513,8,False
35,11,11,,False,True,"{""odd_order"": 13, ""zero_phase"": 3}",35:11,rz_rotation,rz_bias_0p02,True,12,5.679100286215544e-05,2327157513,16,False
35,11,11,,False,True,"{""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,False,13,2.879199746530503e-05,2327142514,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,13,3.0166003853082657e-05,2327143514,2,False
35,11,11,,False,True,"{""odd_order"": 4, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,13,3.883300814777613e-05,2327149514,8,False
35,11,11,,False,True,"{""odd_order"": 9, ""zero_phase"": 7}",35:11,rz_rotation,rz_bias_0p02,True,13,4.8417001380585134e-05,2327157514,16,False
35,11,11,,False,True,"{""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,False,14,2.7834001230075955e-05,2327142515,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,14,3.012499655596912e-05,2327143515,2,False
35,11,11,,False,True,"{""odd_order"": 6, ""zero_phase"": 2}",35:11,rz_rotation,rz_bias_0p02,True,14,3.82089929189533e-05,2327149515,8,False
35,11,11,,False,True,"{""odd_order"": 8, ""zero_phase"": 8}",35:11,rz_rotation,rz_bias_0p02,True,14,4.687500768341124e-05,2327157515,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,15,2.8417009161785245e-05,2327142516,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,15,3.0750001315027475e-05,2327143516,2,False
35,11,11,,False,True,"{""odd_order"": 5, ""zero_phase"": 3}",35:11,rz_rotation,rz_bias_0p02,True,15,3.7874997360631824e-05,2327149516,8,False
35,11,11,,False,True,"{""odd_order"": 12, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,15,6.583299546036869e-05,2327157516,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,16,6.508399383164942e-05,2327142517,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,16,7.88750039646402e-05,2327143517,2,False
35,11,11,,False,True,"{""odd_order"": 6, ""zero_phase"": 2}",35:11,rz_rotation,rz_bias_0p02,True,16,8.862500544637442e-05,2327149517,8,False
35,11,11,,False,True,"{""odd_order"": 8, ""zero_phase"": 8}",35:11,rz_rotation,rz_bias_0p02,True,16,5.5500000598840415e-05,2327157517,16,False
35,11,11,,False,True,"{""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,False,17,3.170799755025655e-05,2327142518,1,False
35,11,11,,False,True,"{""odd_order"": 1, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,17,2.9167000320740044e-05,2327143518,2,False
35,11,11,,False,True,"{""odd_order"": 6, ""zero_phase"": 2}",35:11,rz_rotation,rz_bias_0p02,True,17,5.658299778588116e-05,2327149518,8,False
35,11,11,,False,True,"{""odd_order"": 11, ""zero_phase"": 5}",35:11,rz_rotation,rz_bias_0p02,True,17,0.00014116699458099902,2327157518,16,False
35,11,11,,False,True,"{""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,False,18,4.058299236930907e-05,2327142519,1,False
35,11,11,,False,True,"{""zero_phase"": 2}",35:11,rz_rotation,rz_bias_0p02,False,18,3.341698902659118e-05,2327143519,2,False
35,11,11,,False,True,"{""odd_order"": 6, ""zero_phase"": 2}",35:11,rz_rotation,rz_bias_0p02,True,18,4.504098615143448e-05,2327149519,8,False
35,11,11,,False,True,"{""odd_order"": 9, ""zero_phase"": 7}",35:11,rz_rotation,rz_bias_0p02,True,18,5.766599497292191e-05,2327157519,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,19,3.0166003853082657e-05,2327142520,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,19,4.708299820777029e-05,2327143520,2,False
35,11,11,,False,True,"{""odd_order"": 5, ""zero_phase"": 3}",35:11,rz_rotation,rz_bias_0p02,True,19,4.208300379104912e-05,2327149520,8,False
35,11,11,,False,True,"{""odd_order"": 11, ""zero_phase"": 5}",35:11,rz_rotation,rz_bias_0p02,True,19,5.370800499804318e-05,2327157520,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,20,3.91670037060976e-05,2327142521,1,False
35,11,11,,False,True,"{""odd_order"": 1, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,20,3.533299604896456e-05,2327143521,2,False
35,11,11,,False,True,"{""odd_order"": 3, ""zero_phase"": 5}",35:11,rz_rotation,rz_bias_0p02,True,20,3.9874998037703335e-05,2327149521,8,False
35,11,11,,False,True,"{""odd_order"": 8, ""zero_phase"": 8}",35:11,rz_rotation,rz_bias_0p02,True,20,4.8250003601424396e-05,2327157521,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,21,2.837499778252095e-05,2327142522,1,False
35,11,11,,False,True,"{""odd_order"": 1, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,21,2.824999683070928e-05,2327143522,2,False
35,11,11,,False,True,"{""odd_order"": 7, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,21,3.762501000892371e-05,2327149522,8,False
35,11,11,,False,True,"{""odd_order"": 10, ""zero_phase"": 6}",35:11,rz_rotation,rz_bias_0p02,True,21,4.8417001380585134e-05,2327157522,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,22,2.8000009479001164e-05,2327142523,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,22,2.9584000003524125e-05,2327143523,2,False
35,11,11,,False,True,"{""odd_order"": 5, ""zero_phase"": 3}",35:11,rz_rotation,rz_bias_0p02,True,22,3.8124999264255166e-05,2327149523,8,False
35,11,11,,False,True,"{""odd_order"": 10, ""zero_phase"": 6}",35:11,rz_rotation,rz_bias_0p02,True,22,4.804199852515012e-05,2327157523,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,23,2.7958012651652098e-05,2327142524,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,23,2.8833004762418568e-05,2327143524,2,False
35,11,11,,False,True,"{""odd_order"": 3, ""zero_phase"": 5}",35:11,rz_rotation,rz_bias_0p02,True,23,3.55829979525879e-05,2327149524,8,False
35,11,11,,False,True,"{""odd_order"": 11, ""zero_phase"": 5}",35:11,rz_rotation,rz_bias_0p02,True,23,4.866599920205772e-05,2327157524,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,24,2.779100032057613e-05,2327142525,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,24,2.89169984171167e-05,2327143525,2,False
35,11,11,,False,True,"{""odd_order"": 5, ""zero_phase"": 3}",35:11,rz_rotation,rz_bias_0p02,True,24,3.67090106010437e-05,2327149525,8,False
35,11,11,,False,True,"{""odd_order"": 12, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,24,4.891700518783182e-05,2327157525,16,False
35,11,11,,False,True,"{""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,False,25,2.70830059889704e-05,2327142526,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,25,2.8750000637955964e-05,2327143526,2,False
35,11,11,,False,True,"{""odd_order"": 5, ""zero_phase"": 3}",35:11,rz_rotation,rz_bias_0p02,True,25,3.608300175983459e-05,2327149526,8,False
35,11,11,,False,True,"{""odd_order"": 10, ""zero_phase"": 6}",35:11,rz_rotation,rz_bias_0p02,True,25,4.804099444299936e-05,2327157526,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,26,2.7667003450915217e-05,2327142527,1,False
35,11,11,,False,True,"{""odd_order"": 1, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,26,2.8750000637955964e-05,2327143527,2,False
35,11,11,,False,True,"{""odd_order"": 6, ""zero_phase"": 2}",35:11,rz_rotation,rz_bias_0p02,True,26,3.704200207721442e-05,2327149527,8,False
35,11,11,,False,True,"{""odd_order"": 8, ""zero_phase"": 8}",35:11,rz_rotation,rz_bias_0p02,True,26,4.77090070489794e-05,2327157527,16,False
35,11,11,,False,True,"{""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,False,27,2.7250003768131137e-05,2327142528,1,False
35,11,11,,False,True,"{""odd_order"": 1, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,27,2.8708993340842426e-05,2327143528,2,False
35,11,11,,False,True,"{""odd_order"": 7, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,27,3.979199391324073e-05,2327149528,8,False
35,11,11,,False,True,"{""odd_order"": 12, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,27,4.891700518783182e-05,2327157528,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,28,2.8416005079634488e-05,2327142529,1,False
35,11,11,,False,True,"{""odd_order"": 1, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,28,2.8624999686144292e-05,2327143529,2,False
35,11,11,,False,True,"{""no_verified_order"": 1, ""odd_order"": 5, ""zero_phase"": 2}",35:11,rz_rotation,rz_bias_0p02,True,28,3.779100370593369e-05,2327149529,8,False
35,11,11,,False,True,"{""odd_order"": 12, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,28,5.4374992032535374e-05,2327157529,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,29,3.0665993108414114e-05,2327142530,1,False
35,11,11,,False,True,"{""odd_order"": 1, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,29,2.8000009479001164e-05,2327143530,2,False
35,11,11,,False,True,"{""odd_order"": 7, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,29,3.749999450519681e-05,2327149530,8,False
35,11,11,,False,True,"{""odd_order"": 11, ""zero_phase"": 5}",35:11,rz_rotation,rz_bias_0p02,True,29,4.887500836048275e-05,2327157530,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,30,2.7709000278264284e-05,2327142531,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,30,2.9167000320740044e-05,2327143531,2,False
35,11,11,,False,True,"{""odd_order"": 4, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,30,3.516700235195458e-05,2327149531,8,False
35,11,11,,False,True,"{""odd_order"": 10, ""zero_phase"": 6}",35:11,rz_rotation,rz_bias_0p02,True,30,4.704199091065675e-05,2327157531,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,31,2.7749993023462594e-05,2327142532,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,31,2.966700412798673e-05,2327143532,2,False
35,11,11,,False,True,"{""odd_order"": 4, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,31,3.629201091825962e-05,2327149532,8,False
35,11,11,,False,True,"{""odd_order"": 6, ""zero_phase"": 10}",35:11,rz_rotation,rz_bias_0p02,True,31,4.370800161268562e-05,2327157532,16,False
35,11,11,,False,True,"{""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,False,32,2.704199869185686e-05,2327142533,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,32,2.9582995921373367e-05,2327143533,2,False
35,11,11,,False,True,"{""odd_order"": 5, ""zero_phase"": 3}",35:11,rz_rotation,rz_bias_0p02,True,32,3.770900366362184e-05,2327149533,8,False
35,11,11,,False,True,"{""odd_order"": 9, ""zero_phase"": 7}",35:11,rz_rotation,rz_bias_0p02,True,32,4.66250057797879e-05,2327157533,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,33,2.7834001230075955e-05,2327142534,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,33,2.895799116231501e-05,2327143534,2,False
35,11,11,,False,True,"{""odd_order"": 4, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,33,3.512500552460551e-05,2327149534,8,False
35,11,11,,False,True,"{""odd_order"": 13, ""zero_phase"": 3}",35:11,rz_rotation,rz_bias_0p02,True,33,5.1291994168423116e-05,2327157534,16,False
35,11,11,,False,True,"{""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,False,34,2.704199869185686e-05,2327142535,1,False
35,11,11,,False,True,"{""odd_order"": 1, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,34,4.066700057592243e-05,2327143535,2,False
35,11,11,,False,True,"{""odd_order"": 4, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,34,3.574999573174864e-05,2327149535,8,False
35,11,11,,False,True,"{""odd_order"": 9, ""zero_phase"": 7}",35:11,rz_rotation,rz_bias_0p02,True,34,4.65829944005236e-05,2327157535,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,35,3.962499613407999e-05,2327142536,1,False
35,11,11,,False,True,"{""odd_order"": 1, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,35,2.9666000045835972e-05,2327143536,2,False
35,11,11,,False,True,"{""odd_order"": 5, ""zero_phase"": 3}",35:11,rz_rotation,rz_bias_0p02,True,35,3.816701064351946e-05,2327149536,8,False
35,11,11,,False,True,"{""odd_order"": 12, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,35,5.1417009672150016e-05,2327157536,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,36,2.8041991754435003e-05,2327142537,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,36,2.9916001949459314e-05,2327143537,2,False
35,11,11,,False,True,"{""odd_order"": 5, ""zero_phase"": 3}",35:11,rz_rotation,rz_bias_0p02,True,36,3.779200778808445e-05,2327149537,8,False
35,11,11,,False,True,"{""odd_order"": 9, ""zero_phase"": 7}",35:11,rz_rotation,rz_bias_0p02,True,36,4.675000673159957e-05,2327157537,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,37,2.8208000003360212e-05,2327142538,1,False
35,11,11,,False,True,"{""odd_order"": 1, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,37,2.9207993065938354e-05,2327143538,2,False
35,11,11,,False,True,"{""odd_order"": 5, ""zero_phase"": 3}",35:11,rz_rotation,rz_bias_0p02,True,37,3.875000402331352e-05,2327149538,8,False
35,11,11,,False,True,"{""odd_order"": 12, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,37,4.916699253953993e-05,2327157538,16,False
35,11,11,,False,True,"{""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,False,38,2.89169984171167e-05,2327142539,1,False
35,11,11,,False,True,"{""odd_order"": 1, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,38,2.983299782499671e-05,2327143539,2,False
35,11,11,,False,True,"{""odd_order"": 3, ""zero_phase"": 5}",35:11,rz_rotation,rz_bias_0p02,True,38,3.9874998037703335e-05,2327149539,8,False
35,11,11,,False,True,"{""odd_order"": 10, ""zero_phase"": 6}",35:11,rz_rotation,rz_bias_0p02,True,38,5.545798921957612e-05,2327157539,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,39,3.4208991564810276e-05,2327142540,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,39,3.3208998502232134e-05,2327143540,2,False
35,11,11,,False,True,"{""odd_order"": 3, ""zero_phase"": 5}",35:11,rz_rotation,rz_bias_0p02,True,39,3.512500552460551e-05,2327149540,8,False
35,11,11,,False,True,"{""odd_order"": 15, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,39,5.416599742602557e-05,2327157540,16,False
35,11,11,,False,True,"{""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,False,40,2.691699774004519e-05,2327142541,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,40,2.854099147953093e-05,2327143541,2,False
35,11,11,,False,True,"{""odd_order"": 4, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,40,3.512500552460551e-05,2327149541,8,False
35,11,11,,False,True,"{""odd_order"": 7, ""zero_phase"": 9}",35:11,rz_rotation,rz_bias_0p02,True,40,4.650000482797623e-05,2327157541,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,41,2.9332994017750025e-05,2327142542,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,41,3.1625007977709174e-05,2327143542,2,False
35,11,11,,False,True,"{""odd_order"": 7, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,41,4.066700057592243e-05,2327149542,8,False
35,11,11,,False,True,"{""odd_order"": 14, ""zero_phase"": 2}",35:11,rz_rotation,rz_bias_0p02,True,41,5.137499829288572e-05,2327157542,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,42,2.7749993023462594e-05,2327142543,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,42,3.0166993383318186e-05,2327143543,2,False
35,11,11,,False,True,"{""odd_order"": 6, ""zero_phase"": 2}",35:11,rz_rotation,rz_bias_0p02,True,42,3.89159977203235e-05,2327149543,8,False
35,11,11,,False,True,"{""odd_order"": 10, ""zero_phase"": 6}",35:11,rz_rotation,rz_bias_0p02,True,42,5.0874994485639036e-05,2327157543,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,43,2.8124995878897607e-05,2327142544,1,False
35,11,11,,False,True,"{""odd_order"": 2}",35:11,rz_rotation,rz_bias_0p02,True,43,3.037499845959246e-05,2327143544,2,False
35,11,11,,False,True,"{""odd_order"": 6, ""zero_phase"": 2}",35:11,rz_rotation,rz_bias_0p02,True,43,3.950000973418355e-05,2327149544,8,False
35,11,11,,False,True,"{""odd_order"": 11, ""zero_phase"": 5}",35:11,rz_rotation,rz_bias_0p02,True,43,5.01670001540333e-05,2327157544,16,False
35,11,11,,False,True,"{""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,False,44,2.8750000637955964e-05,2327142545,1,False
35,11,11,,False,True,"{""odd_order"": 1, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,44,3.683299291878939e-05,2327143545,2,False
35,11,11,,False,True,"{""odd_order"": 6, ""zero_phase"": 2}",35:11,rz_rotation,rz_bias_0p02,True,44,5.0583999836817384e-05,2327149545,8,False
35,11,11,,False,True,"{""odd_order"": 11, ""zero_phase"": 5}",35:11,rz_rotation,rz_bias_0p02,True,44,4.891600110568106e-05,2327157545,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,45,2.7832997147925198e-05,2327142546,1,False
35,11,11,,False,True,"{""odd_order"": 1, ""zero_phase"": 1}",35:11,rz_rotation,rz_bias_0p02,True,45,2.854099147953093e-05,2327143546,2,False
35,11,11,,False,True,"{""odd_order"": 4, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,45,3.587499668356031e-05,2327149546,8,False
35,11,11,,False,True,"{""odd_order"": 10, ""zero_phase"": 6}",35:11,rz_rotation,rz_bias_0p02,True,45,4.741700831800699e-05,2327157546,16,False
35,11,11,,False,True,"{""odd_order"": 1}",35:11,rz_rotation,rz_bias_0p02,True,46,3.420800203457475e-05,2327142547,1,False
35,11,11,,False,True,"{""zero_phase"": 2}",35:11,rz_rotation,rz_bias_0p02,False,46,3.070800448767841e-05,2327143547,2,False
35,11,11,,False,True,"{""odd_order"": 4, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,46,5.0417002057656646e-05,2327149547,8,False
35,11,11,,False,True,"{""odd_order"": 12, ""zero_phase"": 4}",35:11,rz_rotation,rz_bias_0p02,True,46,5.254099960438907e-05,2327157547,16,False
