N,base,compiled_cx,controlled_phase,cphase_gain,cphase_sigma,cutoff,cx_depolarizing_probability,depolarizing_mixing,distribution_certified,distribution_m_shot_bound,distribution_tv,exact_factor_acceptance_mass,exact_order_acceptance_mass,hellinger_affinity,hellinger_certified,hellinger_product_bound,instance_id,known_factors_used,known_order_used_by_decoder,loss_budget,noise_axis,noise_setting,noisy_factor_acceptance_mass,noisy_order_acceptance_mass,phase_modulus,phase_qubits,rz_bias,rz_sigma,shots,stochastic_setting,worst_case_certified,worst_case_m_shot_bound
55,2,150,66,0.1,0.0,11,0.0,1.0,False,1.0,0.06304018528916516,0.7919194030097714,0.7919194030097714,0.9817101798114628,False,0.6678746610136855,55:2,False,False,0.05,controlled_phase,cphase_gain_0p10,0.769564536232134,0.769564536232134,4096,12,0.0,0.0,16,False,True,0.0
55,2,150,66,0.0,0.02,11,0.0,1.0,True,0.0023900958359545613,0.0023900958359545613,0.7919194030097714,0.7919194030097714,0.9996664708106618,True,0.02582531968739481,55:2,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.7909702784573498,0.7909702784573498,4096,12,0.0,0.0,1,True,True,0.0
55,2,150,66,0.0,0.02,11,0.0,1.0,True,0.0047801916719091226,0.0023900958359545613,0.7919194030097714,0.7919194030097714,0.9996664708106618,True,0.03651642719966991,55:2,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.7909702784573498,0.7909702784573498,4096,12,0.0,0.0,2,True,True,0.0
55,2,150,66,0.0,0.02,11,0.0,1.0,True,0.01912076668763649,0.0023900958359545613,0.7919194030097714,0.7919194030097714,0.9996664708106618,False,0.07295984359777406,55:2,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.7909702784573498,0.7909702784573498,4096,12,0.0,0.0,8,True,True,0.0
55,2,150,66,0.0,0.02,11,0.0,1.0,True,0.03824153337527298,0.0023900958359545613,0.7919194030097714,0.7919194030097714,0.9996664708106618,False,0.10304339740699313,55:2,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.7909702784573498,0.7909702784573498,4096,12,0.0,0.0,16,True,True,0.0
55,2,150,66,0.0,0.05,11,0.0,1.0,True,0.011641788455526367,0.011641788455526367,0.7919194030097714,0.7919194030097714,0.9970495396955693,False,0.07676076727634593,55:2,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.7858212017061208,0.7858212017061208,4096,12,0.0,0.0,1,True,True,0.0
55,2,150,66,0.0,0.05,11,0.0,1.0,True,0.023283576911052734,0.011641788455526367,0.7919194030097714,0.7919194030097714,0.9970495396955693,False,0.10839609118169763,55:2,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.7858212017061208,0.7858212017061208,4096,12,0.0,0.0,2,True,True,0.0
55,2,150,66,0.0,0.05,11,0.0,1.0,False,0.09313430764421093,0.011641788455526367,0.7919194030097714,0.7919194030097714,0.9970495396955693,False,0.2148883088049791,55:2,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.7858212017061208,0.7858212017061208,4096,12,0.0,0.0,8,True,True,0.0
55,2,150,66,0.0,0.05,11,0.0,1.0,False,0.18626861528842187,0.011641788455526367,0.7919194030097714,0.7919194030097714,0.9970495396955693,False,0.30036920040897613,55:2,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.7858212017061208,0.7858212017061208,4096,12,0.0,0.0,16,True,True,0.0
55,2,150,66,0.0,0.1,11,0.0,1.0,True,0.04463597961283715,0.04463597961283715,0.7919194030097714,0.7919194030097714,0.9846981877204435,False,0.17426841107921498,55:2,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.7678328605509729,0.7678328605509729,4096,12,0.0,0.0,1,True,True,0.0
55,2,150,66,0.0,0.1,11,0.0,1.0,False,0.0892719592256743,0.04463597961283715,0.7919194030097714,0.7919194030097714,0.9846981877204435,False,0.2445744323091412,55:2,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.7678328605509729,0.7678328605509729,4096,12,0.0,0.0,2,True,True,0.0
55,2,150,66,0.0,0.1,11,0.0,1.0,False,0.3570878369026972,0.04463597961283715,0.7919194030097714,0.7919194030097714,0.9846981877204435,False,0.4675914041311522,55:2,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.7678328605509729,0.7678328605509729,4096,12,0.0,0.0,8,True,True,0.0
55,2,150,66,0.0,0.1,11,0.0,1.0,False,0.7141756738053944,0.04463597961283715,0.7919194030097714,0.7919194030097714,0.9846981877204435,False,0.6240827190187235,55:2,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.7678328605509729,0.7678328605509729,4096,12,0.0,0.0,16,True,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,True,0.012534185763837625,0.012534185763837625,0.7919194030097714,0.7919194030097714,0.9996731835744627,True,0.02556415541532075,55:2,False,False,0.05,rz_rotation,rz_bias_0p02,0.7916700354693885,0.7916700354693885,4096,12,0.02,0.0,1,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,True,0.02506837152767525,0.012534185763837625,0.7919194030097714,0.7919194030097714,0.9996731835744627,True,0.036147268055963466,55:2,False,False,0.05,rz_rotation,rz_bias_0p02,0.7916700354693885,0.7916700354693885,4096,12,0.02,0.0,2,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,False,0.100273486110701,0.012534185763837625,0.7919194030097714,0.7919194030097714,0.9996731835744627,False,0.07222371673218006,55:2,False,False,0.05,rz_rotation,rz_bias_0p02,0.7916700354693885,0.7916700354693885,4096,12,0.02,0.0,8,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,False,0.200546972221402,0.012534185763837625,0.7919194030097714,0.7919194030097714,0.9996731835744627,False,0.10200647574527896,55:2,False,False,0.05,rz_rotation,rz_bias_0p02,0.7916700354693885,0.7916700354693885,4096,12,0.02,0.0,16,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,True,0.032440273925651304,0.032440273925651304,0.7919194030097714,0.7919194030097714,0.9977278553301991,False,0.06737304133109343,55:2,False,False,0.05,rz_rotation,rz_bias_0p05,0.7903625174605813,0.7903625174605813,4096,12,0.05,0.0,1,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,False,0.06488054785130261,0.032440273925651304,0.7919194030097714,0.7919194030097714,0.9977278553301991,False,0.09517168552263877,55:2,False,False,0.05,rz_rotation,rz_bias_0p05,0.7903625174605813,0.7903625174605813,4096,12,0.05,0.0,2,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,False,0.25952219140521043,0.032440273925651304,0.7919194030097714,0.7919194030097714,0.9977278553301991,False,0.189053744882558,55:2,False,False,0.05,rz_rotation,rz_bias_0p05,0.7903625174605813,0.7903625174605813,4096,12,0.05,0.0,8,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,False,0.5190443828104209,0.032440273925651304,0.7919194030097714,0.7919194030097714,0.9977278553301991,False,0.2649626295600945,55:2,False,False,0.05,rz_rotation,rz_bias_0p05,0.7903625174605813,0.7903625174605813,4096,12,0.05,0.0,16,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,False,0.06843982693596945,0.06843982693596945,0.7919194030097714,0.7919194030097714,0.9904124129032078,False,0.13814214551412557,55:2,False,False,0.05,rz_rotation,rz_bias_0p10,0.7857155758503618,0.7857155758503618,4096,12,0.1,0.0,1,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,False,0.1368796538719389,0.06843982693596945,0.7919194030097714,0.7919194030097714,0.9904124129032078,False,0.19442822380914657,55:2,False,False,0.05,rz_rotation,rz_bias_0p10,0.7857155758503618,0.7857155758503618,4096,12,0.1,0.0,2,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,False,0.5475186154877556,0.06843982693596945,0.7919194030097714,0.7919194030097714,0.9904124129032078,False,0.37795406674271226,55:2,False,False,0.05,rz_rotation,rz_bias_0p10,0.7857155758503618,0.7857155758503618,4096,12,0.1,0.0,8,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,False,1.0,0.06843982693596945,0.7919194030097714,0.7919194030097714,0.9904124129032078,False,0.5150656631138331,55:2,False,False,0.05,rz_rotation,rz_bias_0p10,0.7857155758503618,0.7857155758503618,4096,12,0.1,0.0,16,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0015145669842705997,0.0015145669842705997,0.7919194030097714,0.7919194030097714,0.9998883165243876,True,0.014945048612370842,55:2,False,False,0.05,rz_rotation,rz_sigma_0p02,0.7915854267871525,0.7915854267871525,4096,12,0.0,0.02,1,True,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0030291339685411993,0.0015145669842705997,0.7919194030097714,0.7919194030097714,0.9998883165243876,True,0.02113431022837857,55:2,False,False,0.05,rz_rotation,rz_sigma_0p02,0.7915854267871525,0.7915854267871525,4096,12,0.0,0.02,2,True,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,True,0.012116535874164797,0.0015145669842705997,0.7919194030097714,0.7919194030097714,0.9998883165243876,True,0.04225446255458227,55:2,False,False,0.05,rz_rotation,rz_sigma_0p02,0.7915854267871525,0.7915854267871525,4096,12,0.0,0.02,8,True,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,True,0.024233071748329595,0.0015145669842705997,0.7919194030097714,0.7919194030097714,0.9998883165243876,False,0.05973015500538512,55:2,False,False,0.05,rz_rotation,rz_sigma_0p02,0.7915854267871525,0.7915854267871525,4096,12,0.0,0.02,16,True,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,True,0.006858931040702127,0.006858931040702127,0.7919194030097714,0.7919194030097714,0.998903030235227,True,0.04682666106910897,55:2,False,False,0.05,rz_rotation,rz_sigma_0p05,0.7899515400363295,0.7899515400363295,4096,12,0.0,0.05,1,True,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,True,0.013717862081404254,0.006858931040702127,0.7919194030097714,0.7919194030097714,0.998903030235227,False,0.06618658687209358,55:2,False,False,0.05,rz_rotation,rz_sigma_0p05,0.7899515400363295,0.7899515400363295,4096,12,0.0,0.05,2,True,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,False,0.054871448325617016,0.006858931040702127,0.7919194030097714,0.7919194030097714,0.998903030235227,False,0.13193881803769417,55:2,False,False,0.05,rz_rotation,rz_sigma_0p05,0.7899515400363295,0.7899515400363295,4096,12,0.0,0.05,8,True,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,False,0.10974289665123403,0.006858931040702127,0.7919194030097714,0.7919194030097714,0.998903030235227,False,0.18577585986714706,55:2,False,False,0.05,rz_rotation,rz_sigma_0p05,0.7899515400363295,0.7899515400363295,4096,12,0.0,0.05,16,True,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,True,0.02212434845743908,0.02212434845743908,0.7919194030097714,0.7919194030097714,0.9947567699726472,False,0.10226909891842194,55:2,False,False,0.05,rz_rotation,rz_sigma_0p10,0.7847870669286479,0.7847870669286479,4096,12,0.0,0.1,1,True,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,True,0.04424869691487816,0.02212434845743908,0.7919194030097714,0.7919194030097714,0.9947567699726472,False,0.14425167993174356,55:2,False,False,0.05,rz_rotation,rz_sigma_0p10,0.7847870669286479,0.7847870669286479,4096,12,0.0,0.1,2,True,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,False,0.17699478765951265,0.02212434845743908,0.7919194030097714,0.7919194030097714,0.9947567699726472,False,0.28402828626288684,55:2,False,False,0.05,rz_rotation,rz_sigma_0p10,0.7847870669286479,0.7847870669286479,4096,12,0.0,0.1,8,True,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,False,0.3539895753190253,0.02212434845743908,0.7919194030097714,0.7919194030097714,0.9947567699726472,False,0.3934922519398429,55:2,False,False,0.05,rz_rotation,rz_sigma_0p10,0.7847870669286479,0.7847870669286479,4096,12,0.0,0.1,16,True,True,0.0
55,2,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,0.13159177886807422,0.13159177886807422,0.7919194030097714,0.7919194030097714,0.9541180806604179,False,0.2994306065800226,55:2,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.7252452271768101,0.7252452271768101,4096,12,0.0,0.0,1,False,True,0.0
55,2,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,0.26318355773614843,0.13159177886807422,0.7919194030097714,0.7919194030097714,0.9541180806604179,False,0.4138583041957088,55:2,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.7252452271768101,0.7252452271768101,4096,12,0.0,0.0,2,False,True,0.0
55,2,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,1.0,0.13159177886807422,0.7919194030097714,0.7919194030097714,0.9541180806604179,False,0.7268662913194308,55:2,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.7252452271768101,0.7252452271768101,4096,12,0.0,0.0,8,False,True,0.0
55,2,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,1.0,0.13159177886807422,0.7919194030097714,0.7919194030097714,0.9541180806604179,False,0.8817776111866813,55:2,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.7252452271768101,0.7252452271768101,4096,12,0.0,0.0,16,False,True,0.0
55,2,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,0.49907248361298173,0.49907248361298173,0.7919194030097714,0.7919194030097714,0.7573534261919915,False,0.6530051974029393,55:2,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.539052188871992,0.539052188871992,4096,12,0.0,0.0,1,False,True,0.0
55,2,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,0.9981449672259635,0.49907248361298173,0.7919194030097714,0.7919194030097714,0.7573534261919915,False,0.8191465995506206,55:2,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.539052188871992,0.539052188871992,4096,12,0.0,0.0,2,False,True,0.0
55,2,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,1.0,0.49907248361298173,0.7919194030097714,0.7919194030097714,0.7573534261919915,False,0.9941247657872826,55:2,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.539052188871992,0.539052188871992,4096,12,0.0,0.0,8,False,True,0.0
55,2,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,1.0,0.49907248361298173,0.7919194030097714,0.7919194030097714,0.7573534261919915,False,0.9999313659019122,55:2,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.539052188871992,0.539052188871992,4096,12,0.0,0.0,16,False,True,0.0
55,2,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,0.7351681335574947,0.7351681335574947,0.7919194030097714,0.7919194030097714,0.5705271862220345,False,0.8212787162599358,55:2,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.41942858462252613,0.41942858462252613,4096,12,0.0,0.0,1,False,True,0.0
55,2,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,1.0,0.7351681335574947,0.7919194030097714,0.7919194030097714,0.5705271862220345,False,0.9455416030435612,55:2,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.41942858462252613,0.41942858462252613,4096,12,0.0,0.0,2,False,True,0.0
55,2,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,1.0,0.7351681335574947,0.7919194030097714,0.7919194030097714,0.5705271862220345,False,0.9999369906226118,55:2,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.41942858462252613,0.41942858462252613,4096,12,0.0,0.0,8,False,True,0.0
55,2,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,1.0,0.7351681335574947,0.7919194030097714,0.7919194030097714,0.5705271862220345,False,0.999999992060137,55:2,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.41942858462252613,0.41942858462252613,4096,12,0.0,0.0,16,False,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,True,0.0,0.0,0.8327868867313393,0.8327868867313393,1.0,True,0.0,65:3,False,False,0.05,baseline,baseline,0.8327868867313393,0.8327868867313393,16384,14,0.0,0.0,1,False,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,True,0.0,0.0,0.8327868867313393,0.8327868867313393,1.0,True,0.0,65:3,False,False,0.05,baseline,baseline,0.8327868867313393,0.8327868867313393,16384,14,0.0,0.0,2,False,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,True,0.0,0.0,0.8327868867313393,0.8327868867313393,1.0,True,0.0,65:3,False,False,0.05,baseline,baseline,0.8327868867313393,0.8327868867313393,16384,14,0.0,0.0,8,False,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,True,0.0,0.0,0.8327868867313393,0.8327868867313393,1.0,True,0.0,65:3,False,False,0.05,baseline,baseline,0.8327868867313393,0.8327868867313393,16384,14,0.0,0.0,16,False,True,0.0
65,3,203,91,0.02,0.0,13,0.0,1.0,True,0.010765800434371506,0.010765800434371506,0.8327868867313393,0.8327868867313393,0.9991861067856656,True,0.04033762519663936,65:3,False,False,0.05,controlled_phase,cphase_gain_0p02,0.8324838402841687,0.8324838402841687,16384,14,0.0,0.0,1,False,True,0.0
65,3,203,91,0.02,0.0,13,0.0,1.0,True,0.021531600868743013,0.010765800434371506,0.8327868867313393,0.8327868867313393,0.9991861067856656,False,0.05702280666958238,65:3,False,False,0.05,controlled_phase,cphase_gain_0p02,0.8324838402841687,0.8324838402841687,16384,14,0.0,0.0,2,False,True,0.0
65,3,203,91,0.02,0.0,13,0.0,1.0,False,0.08612640347497205,0.010765800434371506,0.8327868867313393,0.8327868867313393,0.9991861067856656,False,0.11376775418137146,65:3,False,False,0.05,controlled_phase,cphase_gain_0p02,0.8324838402841687,0.8324838402841687,16384,14,0.0,0.0,8,False,True,0.0
65,3,203,91,0.02,0.0,13,0.0,1.0,False,0.1722528069499441,0.010765800434371506,0.8327868867313393,0.8327868867313393,0.9991861067856656,False,0.1603704458320575,65:3,False,False,0.05,controlled_phase,cphase_gain_0p02,0.8324838402841687,0.8324838402841687,16384,14,0.0,0.0,16,False,True,0.0
65,3,203,91,0.05,0.0,13,0.0,1.0,True,0.028917173796296148,0.028917173796296148,0.8327868867313393,0.8327868867313393,0.9947466609187542,False,0.10236738050272226,65:3,False,False,0.05,controlled_phase,cphase_gain_0p05,0.8310364502609724,0.8310364502609724,16384,14,0.0,0.0,1,False,True,0.0
65,3,203,91,0.05,0.0,13,0.0,1.0,False,0.057834347592592296,0.028917173796296148,0.8327868867313393,0.8327868867313393,0.9947466609187542,False,0.14438957736604724,65:3,False,False,0.05,controlled_phase,cphase_gain_0p05,0.8310364502609724,0.8310364502609724,16384,14,0.0,0.0,2,False,True,0.0
65,3,203,91,0.05,0.0,13,0.0,1.0,False,0.23133739037036918,0.028917173796296148,0.8327868867313393,0.8327868867313393,0.9947466609187542,False,0.2842912878273968,65:3,False,False,0.05,controlled_phase,cphase_gain_0p05,0.8310364502609724,0.8310364502609724,16384,14,0.0,0.0,8,False,True,0.0
65,3,203,91,0.05,0.0,13,0.0,1.0,False,0.46267478074073837,0.028917173796296148,0.8327868867313393,0.8327868867313393,0.9947466609187542,False,0.39384127758989546,65:3,False,False,0.05,controlled_phase,cphase_gain_0p05,0.8310364502609724,0.8310364502609724,16384,14,0.0,0.0,16,False,True,0.0
65,3,203,91,0.1,0.0,13,0.0,1.0,False,0.06379142810034609,0.06379142810034609,0.8327868867313393,0.8327868867313393,0.9797430891793296,False,0.20025853091777185,65:3,False,False,0.05,controlled_phase,cphase_gain_0p10,0.8259805343175474,0.8259805343175474,16384,14,0.0,0.0,1,False,True,0.0
65,3,203,91,0.1,0.0,13,0.0,1.0,False,0.12758285620069218,0.06379142810034609,0.8327868867313393,0.8327868867313393,0.9797430891793296,False,0.28035454226089307,65:3,False,False,0.05,controlled_phase,cphase_gain_0p10,0.8259805343175474,0.8259805343175474,16384,14,0.0,0.0,2,False,True,0.0
65,3,203,91,0.1,0.0,13,0.0,1.0,False,0.5103314248027687,0.06379142810034609,0.8327868867313393,0.8327868867313393,0.9797430891793296,False,0.5284243180262501,65:3,False,False,0.05,controlled_phase,cphase_gain_0p10,0.8259805343175474,0.8259805343175474,16384,14,0.0,0.0,8,False,True,0.0
65,3,203,91,0.1,0.0,13,0.0,1.0,False,1.0,0.06379142810034609,0.8327868867313393,0.8327868867313393,0.9797430891793296,False,0.6931766476191198,65:3,False,False,0.05,controlled_phase,cphase_gain_0p10,0.8259805343175474,0.8259805343175474,16384,14,0.0,0.0,16,False,True,0.0
65,3,203,91,0.0,0.02,13,0.0,1.0,True,0.002560935048722162,0.002560935048722162,0.8327868867313393,0.8327868867313393,0.9993214906049006,True,0.03683148673620913,65:3,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.8323535616304054,0.8323535616304054,16384,14,0.0,0.0,1,True,True,0.0
65,3,203,91,0.0,0.02,13,0.0,1.0,True,0.005121870097444324,0.002560935048722162,0.8327868867313393,0.8327868867313393,0.9993214906049006,False,0.05206992010427123,65:3,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.8323535616304054,0.8323535616304054,16384,14,0.0,0.0,2,True,True,0.0
65,3,203,91,0.0,0.02,13,0.0,1.0,True,0.020487480389777296,0.002560935048722162,0.8327868867313393,0.8327868867313393,0.9993214906049006,False,0.10392824381791395,65:3,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.8323535616304054,0.8323535616304054,16384,14,0.0,0.0,8,True,True,0.0
65,3,203,91,0.0,0.02,13,0.0,1.0,True,0.04097496077955459,0.002560935048722162,0.8327868867313393,0.8327868867313393,0.9993214906049006,False,0.14657931777690542,65:3,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.8323535616304054,0.8323535616304054,16384,14,0.0,0.0,16,True,True,0.0
65,3,203,91,0.0,0.05,13,0.0,1.0,True,0.013992039838666533,0.013992039838666533,0.8327868867313393,0.8327868867313393,0.9951722361437376,False,0.09814387606301757,65:3,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.8303615094243119,0.8303615094243119,16384,14,0.0,0.0,1,True,True,0.0
65,3,203,91,0.0,0.05,13,0.0,1.0,True,0.027984079677333067,0.013992039838666533,0.8327868867313393,0.8327868867313393,0.9951722361437376,False,0.1384617678182125,65:3,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.8303615094243119,0.8303615094243119,16384,14,0.0,0.0,2,True,True,0.0
65,3,203,91,0.0,0.05,13,0.0,1.0,False,0.11193631870933227,0.013992039838666533,0.8327868867313393,0.8327868867313393,0.9951722361437376,False,0.27296406415956087,65:3,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.8303615094243119,0.8303615094243119,16384,14,0.0,0.0,8,True,True,0.0
65,3,203,91,0.0,0.05,13,0.0,1.0,False,0.22387263741866453,0.013992039838666533,0.8327868867313393,0.8327868867313393,0.9951722361437376,False,0.3787705280099891,65:3,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.8303615094243119,0.8303615094243119,16384,14,0.0,0.0,16,True,True,0.0
65,3,203,91,0.0,0.1,13,0.0,1.0,False,0.056675045928439416,0.056675045928439416,0.8327868867313393,0.8327868867313393,0.9775088869443556,False,0.2108942292828496,65:3,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.823795509694364,0.823795509694364,16384,14,0.0,0.0,1,True,True,0.0
65,3,203,91,0.0,0.1,13,0.0,1.0,False,0.11335009185687883,0.056675045928439416,0.8327868867313393,0.8327868867313393,0.9775088869443556,False,0.294914570464788,65:3,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.823795509694364,0.823795509694364,16384,14,0.0,0.0,2,True,True,0.0
65,3,203,91,0.0,0.1,13,0.0,1.0,False,0.4534003674275153,0.056675045928439416,0.8327868867313393,0.8327868867313393,0.9775088869443556,False,0.5523453704652062,65:3,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.823795509694364,0.823795509694364,16384,14,0.0,0.0,8,True,True,0.0
65,3,203,91,0.0,0.1,13,0.0,1.0,False,0.9068007348550307,0.056675045928439416,0.8327868867313393,0.8327868867313393,0.9775088869443556,False,0.7190922821215421,65:3,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.823795509694364,0.823795509694364,16384,14,0.0,0.0,16,True,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,True,0.012170883661782393,0.012170883661782393,0.8327868867313393,0.8327868867313393,0.9994964666651116,True,0.03173031868666703,65:3,False,False,0.05,rz_rotation,rz_bias_0p02,0.8327405851318128,0.8327405851318128,16384,14,0.02,0.0,1,False,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,True,0.024341767323564786,0.012170883661782393,0.8327868867313393,0.8327868867313393,0.9994964666651116,True,0.04486215080943309,65:3,False,False,0.05,rz_rotation,rz_bias_0p02,0.8327405851318128,0.8327405851318128,16384,14,0.02,0.0,2,False,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,False,0.09736706929425915,0.012170883661782393,0.8327868867313393,0.8327868867313393,0.9994964666651116,False,0.08958894595622277,65:3,False,False,0.05,rz_rotation,rz_bias_0p02,0.8327405851318128,0.8327405851318128,16384,14,0.02,0.0,8,False,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,False,0.1947341385885183,0.012170883661782393,0.8327868867313393,0.8327868867313393,0.9994964666651116,False,0.12644342182154372,65:3,False,False,0.05,rz_rotation,rz_bias_0p02,0.8327405851318128,0.8327405851318128,16384,14,0.02,0.0,16,False,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,True,0.03232917324605736,0.03232917324605736,0.8327868867313393,0.8327868867313393,0.996726253225386,False,0.08085033167083282,65:3,False,False,0.05,rz_rotation,rz_bias_0p05,0.8324974690823062,0.8324974690823062,16384,14,0.05,0.0,1,False,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,False,0.06465834649211472,0.03232917324605736,0.8327868867313393,0.8327868867313393,0.996726253225386,False,0.11415262949392331,65:3,False,False,0.05,rz_rotation,rz_bias_0p05,0.8324974690823062,0.8324974690823062,16384,14,0.05,0.0,2,False,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,False,0.25863338596845886,0.03232917324605736,0.8327868867313393,0.8327868867313393,0.996726253225386,False,0.22608250495210727,65:3,False,False,0.05,rz_rotation,rz_bias_0p05,0.8324974690823062,0.8324974690823062,16384,14,0.05,0.0,8,False,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,False,0.5172667719369177,0.03232917324605736,0.8327868867313393,0.8327868867313393,0.996726253225386,False,0.31561690187873764,65:3,False,False,0.05,rz_rotation,rz_bias_0p05,0.8324974690823062,0.8324974690823062,16384,14,0.05,0.0,16,False,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,False,0.07067107124396085,0.07067107124396085,0.8327868867313393,0.8327868867313393,0.9867790283545239,False,0.16207143239850058,65:3,False,False,0.05,rz_rotation,rz_bias_0p10,0.8316289317043907,0.8316289317043907,16384,14,0.1,0.0,1,False,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,False,0.1413421424879217,0.07067107124396085,0.8327868867313393,0.8327868867313393,0.9867790283545239,False,0.22769351170449284,65:3,False,False,0.05,rz_rotation,rz_bias_0p10,0.8316289317043907,0.8316289317043907,16384,14,0.1,0.0,2,False,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,False,0.5653685699516868,0.07067107124396085,0.8327868867313393,0.8327868867313393,0.9867790283545239,False,0.4379503420812527,65:3,False,False,0.05,rz_rotation,rz_bias_0p10,0.8316289317043907,0.8316289317043907,16384,14,0.1,0.0,8,False,True,0.0
65,3,203,91,0.0,0.0,13,0.0,1.0,False,1.0,0.07067107124396085,0.8327868867313393,0.8327868867313393,0.9867790283545239,False,0.5889087973881889,65:3,False,False,0.05,rz_rotation,rz_bias_0p10,0.8316289317043907,0.8316289317043907,16384,14,0.1,0.0,16,False,True,0.0
