N,batch,bounded_spectral_dimension,covariance_effective_rank,covariance_rank,entropy_deficit_from_empirical_max_bits,estimated_signal_energy,instance_class,joint_entropy_bits,mean_pairwise_mutual_information_bits,method,observed_support_size,primary,relation_exists_in_box,relation_separation,seed,selected_relation_rank,shots,top_factor,top_is_relation,top_relation_class,top_yields_factor,total_correlation_bits
7429,123,3,2.9635947988683378,3,0.0625,0.20257427409902432,three_prime,6.9375,2.7881505157609143,squared_primes_deduplicated,124,True,0,,29270833,0,128,,0,,0,7.481015715030718
7429,124,3,2.953629195833401,3,0.015625,0.20318901932478461,three_prime,6.984375,2.8133508527365136,squared_primes_deduplicated,127,True,0,,29270834,0,128,,0,,0,7.529577499799444
7429,125,3,2.9783541617288236,3,0.03125,0.20497349618721142,three_prime,6.96875,2.7930072321684367,squared_primes_deduplicated,126,True,0,,29270835,0,128,,0,,0,7.517635848252656
7429,126,3,2.9808105578831756,3,0.0625,0.17299789780286526,three_prime,6.9375,2.7781383268341564,squared_primes_deduplicated,124,True,0,,29270836,0,128,,0,,0,7.503144990251233
7429,127,3,2.9791158860660123,3,0.0,0.0643421654013575,three_prime,7.0,2.776272860248829,squared_primes_deduplicated,128,True,0,,29270837,0,128,,0,,0,7.500346790373243
7429,128,3,2.989379988401559,3,0.03125,0.09856796853569003,three_prime,6.96875,2.8885191562172987,squared_primes_deduplicated,126,True,0,,29270838,0,128,,0,,0,7.715591234325949
7429,129,3,2.9835456339351047,3,0.03125,0.16752228224197066,three_prime,6.96875,2.716844528516725,squared_primes_deduplicated,126,True,0,,29270839,0,128,,0,,0,7.411204292775087
7429,130,3,2.9909416772361457,3,0.046875,0.25526855031603707,three_prime,6.953125,2.8349733973616993,squared_primes_deduplicated,125,True,0,,29270840,0,128,,0,,0,7.577636316737223
7429,131,3,2.9858162387808616,3,0.046875,0.17615481941333178,three_prime,6.953125,2.723663824170412,squared_primes_deduplicated,125,True,0,,29270841,0,128,,0,,0,7.434109456950292
7429,132,3,2.9933685393726166,3,0.03125,0.18120083976433016,three_prime,6.96875,2.668751155207058,squared_primes_deduplicated,126,True,0,,29270842,0,128,,0,,0,7.3546892328105855
7429,133,3,2.9694062911505816,3,0.046875,0.14966793545521015,three_prime,6.953125,2.697374377106005,squared_primes_deduplicated,125,True,0,,29270843,0,128,,0,,0,7.3478002863536815
7429,134,3,2.987951056524467,3,0.03125,0.18198859379355403,three_prime,6.96875,2.7413059356524805,squared_primes_deduplicated,126,True,0,,29270844,0,128,,0,,0,7.484010124173395
7429,135,3,2.9957913940612295,3,0.015625,0.11584064458695963,three_prime,6.984375,2.7847365288406114,squared_primes_deduplicated,127,True,0,,29270845,0,128,,0,,0,7.520854793260916
7429,136,3,2.9779291683719578,3,0.015625,0.12659180352134058,three_prime,6.984375,2.7719652597128484,squared_primes_deduplicated,127,True,0,,29270846,0,128,,0,,0,7.50361283095862
7429,137,3,2.9952794084275753,3,0.068397558610652,0.14494874353574572,three_prime,6.931602441389348,2.7856314136077405,squared_primes_deduplicated,124,True,0,,29270847,0,128,,0,,0,7.542685841106284
7429,138,3,2.9758463163988105,3,0.015625,0.13349407287141346,three_prime,6.984375,2.6787722421368616,squared_primes_deduplicated,127,True,0,,29270848,0,128,,0,,0,7.400970863205293
7429,139,3,2.953059900073081,3,0.125,0.1276801648720444,three_prime,6.875,2.6434668377371633,squared_primes_deduplicated,120,True,0,,29270849,0,128,,0,,0,7.232740197995092
7429,140,3,2.972163802020893,3,0.078125,0.15381702005510817,three_prime,6.921875,2.798360262880051,squared_primes_deduplicated,123,True,0,,29270850,0,128,,0,,0,7.519767835709423
7429,141,3,2.9625465998699774,3,0.046875,0.15180575142785616,three_prime,6.953125,2.731077646277269,squared_primes_deduplicated,125,True,0,,29270851,0,128,,0,,0,7.440366469415903
7429,142,3,2.989613032247998,3,0.15625,0.14912655587887041,three_prime,6.84375,2.9045490342275646,squared_primes_deduplicated,118,True,0,,29270852,0,128,,0,,0,7.686863492730694
7429,143,3,2.9564232517379634,3,0.0625,0.1927521269104925,three_prime,6.9375,2.809309462437785,squared_primes_deduplicated,124,True,0,,29270853,0,128,,0,,0,7.512754135046025
7429,144,3,2.984612788243326,3,0.03125,0.19366809994544182,three_prime,6.96875,2.766526993975886,squared_primes_deduplicated,126,True,0,,29270854,0,128,,0,,0,7.482779211658503
7429,145,3,2.9738685784565897,3,0.046875,0.12948997175972896,three_prime,6.953125,2.6593756081147313,squared_primes_deduplicated,125,True,0,,29270855,0,128,,0,,0,7.340625912172097
7429,146,3,2.974484360587029,3,0.015625,0.18881131765277684,three_prime,6.984375,2.6947695804104783,squared_primes_deduplicated,127,True,0,,29270856,0,128,,0,,0,7.351705591310392
7429,147,3,2.959078353316901,3,0.046875,0.19498539840103746,three_prime,6.953125,2.806427320284397,squared_primes_deduplicated,125,True,0,,29270857,0,128,,0,,0,7.547493421815943
7429,148,3,2.9665845678744227,3,0.046875,0.2744854318538367,three_prime,6.953125,2.8334539825698393,squared_primes_deduplicated,125,True,0,,29270858,0,128,,0,,0,7.536294694549433
7429,149,3,2.976711506792657,3,0.03125,0.17012091299008614,three_prime,6.96875,2.817518920756202,squared_primes_deduplicated,126,True,0,,29270859,0,128,,0,,0,7.559267101828977
7429,150,3,2.988977911995408,3,0.03125,0.1272204374463852,three_prime,6.96875,2.698755124124853,squared_primes_deduplicated,126,True,0,,29270860,0,128,,0,,0,7.364462568965976
7429,151,3,2.9593613928969207,3,0.03125,0.29414208528699437,three_prime,6.96875,2.7034562969691778,squared_primes_deduplicated,126,True,0,,29270861,0,128,,0,,0,7.352059445453767
7429,152,3,2.9806234986007794,3,0.015625,0.08088195013651793,three_prime,6.984375,2.6884162854480675,squared_primes_deduplicated,127,True,0,,29270862,0,128,,0,,0,7.404675648866775
7429,153,3,2.9713792149519316,3,0.03125,0.1925524853546252,three_prime,6.96875,2.851892590050832,squared_primes_deduplicated,126,True,0,,29270863,0,128,,0,,0,7.626452605770922
7429,154,3,2.969993850151021,3,0.046875,0.16600930318875515,three_prime,6.953125,2.823330784824502,squared_primes_deduplicated,125,True,0,,29270864,0,128,,0,,0,7.575797397931428
7429,155,3,2.930062837262243,3,0.03125,0.16779880401321548,three_prime,6.96875,2.7923144503691884,squared_primes_deduplicated,126,True,0,,29270865,0,128,,0,,0,7.508784175553782
7429,156,3,2.9788808970462806,3,0.03125,0.17084423820358458,three_prime,6.96875,2.7700283950132665,squared_primes_deduplicated,126,True,0,,29270866,0,128,,0,,0,7.5378550925199
7429,157,3,2.975970325787844,3,0.078125,0.2508002295585641,three_prime,6.921875,2.8094408455037274,squared_primes_deduplicated,123,True,0,,29270867,0,128,,0,,0,7.570587488950267
7429,158,3,2.968671538483293,3,0.03125,0.09106201751605637,three_prime,6.96875,2.7874165791198493,squared_primes_deduplicated,126,True,0,,29270868,0,128,,0,,0,7.509249868679774
7429,159,3,2.9673263989262844,3,0.078125,0.11682669848317562,three_prime,6.921875,2.7059534060523442,squared_primes_deduplicated,123,True,0,,29270869,0,128,,0,,0,7.379242609078517
7429,160,3,2.9959360922834435,3,0.046875,0.2160572223702344,three_prime,6.953125,2.8255343832834066,squared_primes_deduplicated,125,True,0,,29270870,0,128,,0,,0,7.56642657492511
7429,161,3,2.9921941168222532,3,0.0625,0.1419475891219575,three_prime,6.9375,2.8153655503818924,squared_primes_deduplicated,124,True,0,,29270871,0,128,,0,,0,7.571662046267512
7429,162,3,2.9893519197139904,3,0.03125,0.1322201594636653,three_prime,6.96875,2.7870269531212077,squared_primes_deduplicated,126,True,0,,29270872,0,128,,0,,0,7.5242904296818125
7429,163,3,2.93887992906941,3,0.068397558610652,0.1669335685064497,three_prime,6.931602441389348,2.7785073322370724,squared_primes_deduplicated,124,True,0,,29270873,0,128,,0,,0,7.477312219050283
7429,164,3,2.9810546784153784,3,0.03125,0.14031681357631798,three_prime,6.96875,2.8501072479195955,squared_primes_deduplicated,126,True,0,,29270874,0,128,,0,,0,7.600337092574067
7429,165,3,2.9648404816047367,3,0.084022558610652,0.1881505029099909,three_prime,6.915977441389348,2.7863338939507503,squared_primes_deduplicated,123,True,0,,29270875,0,128,,0,,0,7.5359270616208
7429,166,3,2.978836820172927,3,0.0625,0.16960399794979836,three_prime,6.9375,2.7825230129451355,squared_primes_deduplicated,124,True,0,,29270876,0,128,,0,,0,7.556597019417703
7429,167,3,2.9774689669609002,3,0.03125,0.18674092378065696,three_prime,6.96875,2.7452062443415066,squared_primes_deduplicated,126,True,0,,29270877,0,128,,0,,0,7.489860587206934
7429,168,3,2.9668581141007033,3,0.0,0.16643661148279648,three_prime,7.0,2.787565409909545,squared_primes_deduplicated,128,True,0,,29270878,0,128,,0,,0,7.509473114864317
7429,169,3,2.968047850360553,3,0.015625,0.0792565203184991,three_prime,6.984375,2.7908037569612465,squared_primes_deduplicated,127,True,0,,29270879,0,128,,0,,0,7.448881856136543
7429,170,3,2.91064896498367,3,0.084022558610652,0.23930503263931122,three_prime,6.915977441389348,2.7252939056363257,squared_primes_deduplicated,123,True,0,,29270880,0,128,,0,,0,7.384815858454489
7429,171,3,2.991248882271835,3,0.037147558610652,0.17747955117961423,three_prime,6.962852441389348,2.6944516570002874,squared_primes_deduplicated,126,True,0,,29270881,0,128,,0,,0,7.330739985500431
7429,172,3,2.966379555514981,3,0.0625,0.21476521323290917,three_prime,6.9375,2.8033101982378743,squared_primes_deduplicated,124,True,0,,29270882,0,128,,0,,0,7.564340297356811
7429,173,3,2.9914289617658283,3,0.03125,0.11924054990986792,three_prime,6.96875,2.8557754510161053,squared_primes_deduplicated,126,True,0,,29270883,0,128,,0,,0,7.580538176524158
7429,174,3,2.9732160640617007,3,0.046875,0.14785500437436003,three_prime,6.953125,2.834770728598065,squared_primes_deduplicated,125,True,0,,29270884,0,128,,0,,0,7.502156092897097
7429,175,3,2.988001391800099,3,0.0625,0.14056993074130922,three_prime,6.9375,2.808095111304867,squared_primes_deduplicated,124,True,0,,29270885,0,128,,0,,0,7.560756387651974
7429,176,3,2.976230138817652,3,0.0625,0.16107381893615905,three_prime,6.9375,2.720729109056722,squared_primes_deduplicated,124,True,0,,29270886,0,128,,0,,0,7.369122325669105
7429,177,3,2.9661738706451746,3,0.015625,0.1468777442591078,three_prime,6.984375,2.766218368839097,squared_primes_deduplicated,127,True,0,,29270887,0,128,,0,,0,7.532140053258647
7429,178,3,2.9662715115231895,3,0.0625,0.20164166270309464,three_prime,6.9375,2.8301673626765456,squared_primes_deduplicated,124,True,0,,29270888,0,128,,0,,0,7.61730226470949
7429,179,3,2.9803768369163497,3,0.046875,0.18581241777445195,three_prime,6.953125,2.6914232634192907,squared_primes_deduplicated,125,True,0,,29270889,0,128,,0,,0,7.396509895128936
7429,180,3,2.9747620163704354,3,0.078125,0.11593070170107335,three_prime,6.921875,2.784552284960571,squared_primes_deduplicated,123,True,0,,29270890,0,128,,0,,0,7.541067148135532
7429,181,3,2.9081269604482367,3,0.0625,0.2604729407200489,three_prime,6.9375,2.7262410743280676,squared_primes_deduplicated,124,True,0,,29270891,0,128,,0,,0,7.448736611492102
7429,182,3,2.9697479537012184,3,0.03125,0.17717706607517383,three_prime,6.96875,2.7683901640970023,squared_primes_deduplicated,126,True,0,,29270892,0,128,,0,,0,7.496335246145502
7429,183,3,2.991950804396181,3,0.09375,0.26869337981319746,three_prime,6.90625,2.768259758190902,squared_primes_deduplicated,122,True,0,,29270893,0,128,,0,,0,7.498054578675701
7429,184,3,2.9350111410375,3,0.046875,0.12168527587738673,three_prime,6.953125,2.7220698500568066,squared_primes_deduplicated,125,True,0,,29270894,0,128,,0,,0,7.455155995779883
7429,185,3,2.9958899381113504,3,0.0,0.20424633802505177,three_prime,7.0,2.8051656667611646,squared_primes_deduplicated,128,True,0,,29270895,0,128,,0,,0,7.514350941531095
7429,186,3,2.976391277567632,3,0.046875,0.21824111414334638,three_prime,6.953125,2.835698612618847,squared_primes_deduplicated,125,True,0,,29270896,0,128,,0,,0,7.63636041892827
7429,187,3,2.976189635814906,3,0.03125,0.16687078961118199,three_prime,6.96875,2.7625151637813605,squared_primes_deduplicated,126,True,0,,29270897,0,128,,0,,0,7.484573966366714
7429,188,3,2.983985400758892,3,0.152420117221304,0.21652566023590325,three_prime,6.847579882778696,2.7502528387223975,squared_primes_deduplicated,119,True,0,,29270898,0,128,,0,,0,7.43493047877827
7429,189,3,2.9836314603465732,3,0.015625,0.15949795409279283,three_prime,6.984375,2.7880893764595065,squared_primes_deduplicated,127,True,0,,29270899,0,128,,0,,0,7.51807156468926
7429,190,3,2.990574615535054,3,0.0625,0.17711866704300241,three_prime,6.9375,2.7493863073691647,squared_primes_deduplicated,124,True,0,,29270900,0,128,,0,,0,7.514704461053746
7429,191,3,2.9639818236970883,3,0.046875,0.21861934582001175,three_prime,6.953125,2.672595046560058,squared_primes_deduplicated,125,True,0,,29270901,0,128,,0,,0,7.35750629053476
7429,192,3,2.9641228588931727,3,0.078125,0.20978826785986132,three_prime,6.921875,2.795726883240164,squared_primes_deduplicated,123,True,0,,29270902,0,128,,0,,0,7.560777824860246
7429,193,3,2.9991809977553143,3,0.078125,0.19845582500348796,three_prime,6.921875,2.8549686746280183,squared_primes_deduplicated,123,True,0,,29270903,0,128,,0,,0,7.596867953331376
7429,194,3,2.988302612112972,3,0.015625,0.12245048528670824,three_prime,6.984375,2.6824915805699003,squared_primes_deduplicated,127,True,0,,29270904,0,128,,0,,0,7.387976091549525
7429,195,3,2.9619899593492254,3,0.046875,0.14370438612650344,three_prime,6.953125,2.7787749741952563,squared_primes_deduplicated,125,True,0,,29270905,0,128,,0,,0,7.472849961292884
7429,196,3,2.9911939295522862,3,0.046875,0.1734892149676056,three_prime,6.953125,2.800317394366351,squared_primes_deduplicated,125,True,0,,29270906,0,128,,0,,0,7.559851091549525
7429,197,3,2.963753893238347,3,0.03125,0.09380076068969953,three_prime,6.96875,2.75918549873163,squared_primes_deduplicated,126,True,0,,29270907,0,128,,0,,0,7.471766968792119
7429,198,3,2.977097654128997,3,0.078125,0.16350945744940856,three_prime,6.921875,2.795950491476166,squared_primes_deduplicated,123,True,0,,29270908,0,128,,0,,0,7.513204399298271
7429,199,3,2.9513336438484616,3,0.099647558610652,0.3007915930714213,three_prime,6.900352441389348,2.807303486176323,squared_primes_deduplicated,122,True,0,,29270909,0,128,,0,,0,7.483358891348505
7429,0,3,2.9875369504391505,3,0.03125,0.1616296664881558,three_prime,6.96875,2.7973084028287936,random_coprime_residues,126,True,0,,29280710,0,128,,0,,0,7.437116266327212
7429,1,3,2.9583654398346235,3,0.015625,0.26502358442179264,three_prime,6.984375,2.8570866319119843,random_coprime_residues,127,True,0,,29280711,0,128,,0,,0,7.62643116856265
7429,2,3,2.9845029204361446,3,0.03125,0.13780666819459497,three_prime,6.96875,2.865155985780541,random_coprime_residues,126,True,0,,29280712,0,128,,0,,0,7.596523920060159
7429,3,3,2.967274612742561,3,0.015625,0.3136187616325223,three_prime,6.984375,2.674757138318285,random_coprime_residues,127,True,0,,29280713,0,128,,0,,0,7.305028090256123
7429,4,3,2.9120468677356626,3,0.0,0.13752824970732966,three_prime,7.0,2.7796467237778884,random_coprime_residues,128,True,0,,29280714,0,128,,0,,0,7.5054075856668305
7429,5,3,2.948760693284652,3,0.0,0.15007790606479438,three_prime,7.0,2.7023840577146383,random_coprime_residues,128,True,0,,29280715,0,128,,0,,0,7.32406480726663
7429,6,3,2.977124801730299,3,0.03125,0.15865562697706767,three_prime,6.96875,2.7442990816685295,random_coprime_residues,126,True,0,,29280716,0,128,,0,,0,7.436761122502794
7429,7,3,2.9858021161743697,3,0.03125,0.18945763408347827,three_prime,6.96875,2.8280517018567894,random_coprime_residues,126,True,0,,29280717,0,128,,0,,0,7.567253773479859
7429,8,3,2.9859181593013187,3,0.015625,0.20662742265692952,three_prime,6.984375,2.758162451611275,random_coprime_residues,127,True,0,,29280718,0,128,,0,,0,7.504431177416912
7429,9,3,2.9475986188289913,3,0.015625,0.08749477234984755,three_prime,6.984375,2.767421301853531,random_coprime_residues,127,True,0,,29280719,0,128,,0,,0,7.446973114864317
7429,10,3,2.8673306312949793,3,0.0,0.12844392422513767,three_prime,7.0,2.8257730953942857,random_coprime_residues,128,True,0,,29280720,0,128,,0,,0,7.535534643091427
7429,11,3,2.927405225184162,3,0.0,0.10938922230868497,three_prime,7.0,2.7199229095581203,random_coprime_residues,128,True,0,,29280721,0,128,,0,,0,7.423634364337181
7429,12,3,2.9856479323963865,3,0.0,0.18059344849262454,three_prime,7.0,2.8356441977554225,random_coprime_residues,128,True,0,,29280722,0,128,,0,,0,7.565966296633135
7429,13,3,2.96311972661389,3,0.0,0.13485407662278112,three_prime,7.0,2.6922637333229957,random_coprime_residues,128,True,0,,29280723,0,128,,0,,0,7.363571820679168
7429,14,3,2.9840415857387526,3,0.0,0.18504832176160224,three_prime,7.0,2.7281028077723346,random_coprime_residues,128,True,0,,29280724,0,128,,0,,0,7.451529211658503
7429,15,3,2.985255252771015,3,0.015625,0.13431403180603127,three_prime,6.984375,2.762866203817687,random_coprime_residues,127,True,0,,29280725,0,128,,0,,0,7.4958618057265305
7429,16,3,2.947796849312585,3,0.0,0.09747402199254179,three_prime,7.0,2.7570336184015822,random_coprime_residues,128,True,0,,29280726,0,128,,0,,0,7.460726648297047
7429,17,3,2.9890459642561056,3,0.0,0.12173374499223642,three_prime,7.0,2.790699637535296,random_coprime_residues,128,True,0,,29280727,0,128,,0,,0,7.4516744563029444
7429,18,3,2.969685861042602,3,0.046875,0.2198441004240181,three_prime,6.953125,2.7563669514192735,random_coprime_residues,125,True,0,,29280728,0,128,,0,,0,7.486112927128911
7429,19,3,2.97195892051455,3,0.015625,0.18910118862651126,three_prime,6.984375,2.6799631751874085,random_coprime_residues,127,True,0,,29280729,0,128,,0,,0,7.352933483475786
7429,20,3,2.982288707282634,3,0.015625,0.15670466299924202,three_prime,6.984375,2.796655744420789,random_coprime_residues,127,True,0,,29280730,0,128,,0,,0,7.504534837325856
7429,21,3,2.9779492550329936,3,0.0,0.1688836726291307,three_prime,7.0,2.7431852225285023,random_coprime_residues,128,True,0,,29280731,0,128,,0,,0,7.432141554487426
7429,22,3,2.9923695463072746,3,0.015625,0.14656771133501026,three_prime,6.984375,2.6355636023833235,random_coprime_residues,127,True,0,,29280732,0,128,,0,,0,7.3439704035749855
7429,23,3,2.9943986828604983,3,0.0,0.22317084958203387,three_prime,7.0,2.7863496220997788,random_coprime_residues,128,True,0,,29280733,0,128,,0,,0,7.49983693314967
7429,24,3,2.9617012354100316,3,0.0,0.221583163546805,three_prime,7.0,2.6737210064160544,random_coprime_residues,128,True,0,,29280734,0,128,,0,,0,7.401206509624082
7429,25,3,2.9784730814815448,3,0.0,0.17451552008197507,three_prime,7.0,2.838179028057624,random_coprime_residues,128,True,0,,29280735,0,128,,0,,0,7.624456042086436
7429,26,3,2.967431760874397,3,0.015625,0.15222309638542691,three_prime,6.984375,2.841865650134888,random_coprime_residues,127,True,0,,29280736,0,128,,0,,0,7.572349695897005
7429,27,3,2.91825287939433,3,0.015625,0.21638358137116234,three_prime,6.984375,2.752658453644486,random_coprime_residues,127,True,0,,29280737,0,128,,0,,0,7.477601401161403
7429,28,3,2.9893210604888614,3,0.015625,0.14125400679914646,three_prime,6.984375,2.7959263957522253,random_coprime_residues,127,True,0,,29280738,0,128,,0,,0,7.568889593628338
7429,29,3,2.991631457438098,3,0.0,0.14679074878328444,three_prime,7.0,2.7548074132361697,random_coprime_residues,128,True,0,,29280739,0,128,,0,,0,7.468148619854254
7429,30,3,2.962308716054867,3,0.037147558610652,0.21175513573112592,three_prime,6.962852441389348,2.7065963775810693,random_coprime_residues,126,True,0,,29280740,0,128,,0,,0,7.389934507760952
7429,31,3,2.9849998671781535,3,0.0,0.15737544759007183,three_prime,7.0,2.7320746369040143,random_coprime_residues,128,True,0,,29280741,0,128,,0,,0,7.428151896745369
7429,32,3,2.9833105940899567,3,0.0,0.11682945014674306,three_prime,7.0,2.7983542382307003,random_coprime_residues,128,True,0,,29280742,0,128,,0,,0,7.588156357346051
7429,33,3,2.986086486731685,3,0.0,0.108270166530263,three_prime,7.0,2.75091955907212,random_coprime_residues,128,True,0,,29280743,0,128,,0,,0,7.443743059302854
7429,34,3,2.965820323108072,3,0.0,0.19133301893441002,three_prime,7.0,2.7479262956835906,random_coprime_residues,128,True,0,,29280744,0,128,,0,,0,7.441168105609407
7429,35,3,2.9842293488808465,3,0.0,0.1621921886918233,three_prime,7.0,2.6828858952931256,random_coprime_residues,128,True,0,,29280745,0,128,,0,,0,7.329016342939688
7429,36,3,2.9388701967762327,3,0.0,0.22135720169289175,three_prime,7.0,2.72726704816953,random_coprime_residues,128,True,0,,29280746,0,128,,0,,0,7.465900572254295
7429,37,3,2.9594200183989314,3,0.0,0.16016989980473867,three_prime,7.0,2.7168503815028635,random_coprime_residues,128,True,0,,29280747,0,128,,0,,0,7.403400572254295
7429,38,3,2.981060931529017,3,0.0,0.1308574874635978,three_prime,7.0,2.772340294721032,random_coprime_residues,128,True,0,,29280748,0,128,,0,,0,7.472925383470898
7429,39,3,2.9592028384087685,3,0.015625,0.11760200980858407,three_prime,6.984375,2.7207346791449836,random_coprime_residues,127,True,0,,29280749,0,128,,0,,0,7.456102018717477
7429,40,3,2.983604912725663,3,0.03125,0.17770945831720825,three_prime,6.96875,2.8344469405372514,random_coprime_residues,126,True,0,,29280750,0,128,,0,,0,7.576846631500551
7429,41,3,2.964521204734263,3,0.0,0.15266139161883444,three_prime,7.0,2.759912764302127,random_coprime_residues,128,True,0,,29280751,0,128,,0,,0,7.42893164645319
7429,42,3,2.9679231029943995,3,0.015625,0.2657603657337524,three_prime,6.984375,2.7754652240733813,random_coprime_residues,127,True,0,,29280752,0,128,,0,,0,7.506947836110072
7429,43,3,2.997465916174992,3,0.0,0.17312044613699556,three_prime,7.0,2.805337350408229,random_coprime_residues,128,True,0,,29280753,0,128,,0,,0,7.5409947463070175
7429,44,3,2.935875642066594,3,0.015625,0.13752416442542428,three_prime,6.984375,2.7728964173576833,random_coprime_residues,127,True,0,,29280754,0,128,,0,,0,7.464032126036525
7429,45,3,2.9696979658929235,3,0.0,0.21560052643756233,three_prime,7.0,2.7257647932476288,random_coprime_residues,128,True,0,,29280755,0,128,,0,,0,7.429448410566117
7429,46,3,2.9759919932567502,3,0.0,0.13797248464174863,three_prime,7.0,2.728708752343991,random_coprime_residues,128,True,0,,29280756,0,128,,0,,0,7.444625628515986
7429,47,3,2.977507719907439,3,0.03125,0.3082209070537072,three_prime,6.96875,2.8159430720079173,random_coprime_residues,126,True,0,,29280757,0,128,,0,,0,7.55690332870655
7429,48,3,2.977547745141944,3,0.0,0.19760012925369758,three_prime,7.0,2.763825644888609,random_coprime_residues,128,True,0,,29280758,0,128,,0,,0,7.419175967332913
7429,49,3,2.959226633889976,3,0.0,0.2296141765378711,three_prime,7.0,2.764278807404947,random_coprime_residues,128,True,0,,29280759,0,128,,0,,0,7.463781931802096
7429,50,3,2.982318598592646,3,0.046875,0.15541117705474006,three_prime,6.953125,2.798029484674526,random_coprime_residues,125,True,0,,29280760,0,128,,0,,0,7.550521668401137
7429,51,3,2.983302648720253,3,0.0,0.2566231531991678,three_prime,7.0,2.6938624177375012,random_coprime_residues,128,True,0,,29280761,0,128,,0,,0,7.376731126606252
7429,52,3,2.974647894144993,3,0.0,0.16693592170586175,three_prime,7.0,2.712868971199905,random_coprime_residues,128,True,0,,29280762,0,128,,0,,0,7.433542177494532
7429,53,3,2.9417664275336386,3,0.0,0.2157123879196133,three_prime,7.0,2.772323706784641,random_coprime_residues,128,True,0,,29280763,0,128,,0,,0,7.4992867808716355
7429,54,3,2.9871472131072423,3,0.03125,0.25475376928931504,three_prime,6.96875,2.6936854585645325,random_coprime_residues,126,True,0,,29280764,0,128,,0,,0,7.404766908541472
7429,55,3,2.954010593999386,3,0.0,0.21632796480564576,three_prime,7.0,2.607674894014927,random_coprime_residues,128,True,0,,29280765,0,128,,0,,0,7.249364782411739
7429,56,3,2.9816732818809832,3,0.0,0.14748339751992529,three_prime,7.0,2.78480391587185,random_coprime_residues,128,True,0,,29280766,0,128,,0,,0,7.536580873807775
7429,57,3,2.9872218900692933,3,0.0,0.15246900278719375,three_prime,7.0,2.821615585705718,random_coprime_residues,128,True,0,,29280767,0,128,,0,,0,7.552735878558577
7429,58,3,2.96177564815378,3,0.0,0.1227991059233946,three_prime,7.0,2.6901121998958915,random_coprime_residues,128,True,0,,29280768,0,128,,0,,0,7.347668299843837
7429,59,3,2.9494729473822785,3,0.03125,0.20276469973538502,three_prime,6.96875,2.8154015403617216,random_coprime_residues,126,True,0,,29280769,0,128,,0,,0,7.5345684726266065
7429,60,3,2.9540668230225853,3,0.0,0.289993110407097,three_prime,7.0,2.781970046560057,random_coprime_residues,128,True,0,,29280770,0,128,,0,,0,7.513756290534758
7429,61,3,2.9869784339121104,3,0.0,0.16398222854382213,three_prime,7.0,2.743983572095027,random_coprime_residues,128,True,0,,29280771,0,128,,0,,0,7.480214078837214
7429,62,3,2.9916892919413796,3,0.0,0.15411251418053817,three_prime,7.0,2.7467819109439966,random_coprime_residues,128,True,0,,29280772,0,128,,0,,0,7.463922866415995
7429,63,3,2.945237268168429,3,0.015625,0.1984539586830057,three_prime,6.984375,2.7190821567565404,random_coprime_residues,127,True,0,,29280773,0,128,,0,,0,7.35206073513481
7429,64,3,2.9698959973363164,3,0.03125,0.17651370673787,three_prime,6.96875,2.7453648793829615,random_coprime_residues,126,True,0,,29280774,0,128,,0,,0,7.414922319074442
7429,65,3,2.9425288088313777,3,0.0,0.16267880285603434,three_prime,7.0,2.774707469079585,random_coprime_residues,128,True,0,,29280775,0,128,,0,,0,7.505811203619379
7429,66,3,2.9750651891989395,3,0.015625,0.2633895600271821,three_prime,6.984375,2.82733263357739,random_coprime_residues,127,True,0,,29280776,0,128,,0,,0,7.584748950366084
7429,67,3,2.97684499601405,3,0.0,0.18761291340315014,three_prime,7.0,2.7196789630535214,random_coprime_residues,128,True,0,,29280777,0,128,,0,,0,7.423268444580284
7429,68,3,2.962812906727336,3,0.015625,0.18749082242930748,three_prime,6.984375,2.7593587781309554,random_coprime_residues,127,True,0,,29280778,0,128,,0,,0,7.487651887891108
7429,69,3,2.9382489835313326,3,0.0,0.12795403959371576,three_prime,7.0,2.7211958040099624,random_coprime_residues,128,True,0,,29280779,0,128,,0,,0,7.417731206014944
7429,70,3,2.9989384355252913,3,0.0,0.08836621642328277,three_prime,7.0,2.781185423240707,random_coprime_residues,128,True,0,,29280780,0,128,,0,,0,7.492090634861061
7429,71,3,2.984340351602478,3,0.0,0.16471882514451563,three_prime,7.0,2.7658913237746288,random_coprime_residues,128,True,0,,29280781,0,128,,0,,0,7.516024485661944
7429,72,3,2.9704186080612733,3,0.015625,0.21596621160184656,three_prime,6.984375,2.7982105723029917,random_coprime_residues,127,True,0,,29280782,0,128,,0,,0,7.525440858454488
7429,73,3,2.9966525572495497,3,0.0,0.19289078898643333,three_prime,7.0,2.79552507426389,random_coprime_residues,128,True,0,,29280783,0,128,,0,,0,7.495026332090509
7429,74,3,2.9588384654061204,3,0.015625,0.15688248763264487,three_prime,6.984375,2.704012702503705,random_coprime_residues,127,True,0,,29280784,0,128,,0,,0,7.351860215839579
7429,75,3,2.9690332000399255,3,0.015625,0.23150024438323555,three_prime,6.984375,2.7022606536177327,random_coprime_residues,127,True,0,,29280785,0,128,,0,,0,7.381515980426599
7429,76,3,2.9954710911756965,3,0.0,0.17879757648182926,three_prime,7.0,2.6766944082441406,random_coprime_residues,128,True,0,,29280786,0,128,,0,,0,7.301155333060883
