N,ablation_label,factor_success_curve,factor_success_rate,factor_success_standard_error,factor_successes,marginal_prefix_factor_success_rate,mean_resource_batch_generation_runtime_seconds_shared_cell,mean_resource_coefficient_bound,mean_resource_deleted_rows,mean_resource_duplicate_relation_nodes,mean_resource_enumeration_rows,mean_resource_extra_samples_used,mean_resource_fourier_precision_bits,mean_resource_input_samples,mean_resource_l0_generators_discovered,mean_resource_lattice_dimension,mean_resource_max_support,mean_resource_modular_relation_checks,mean_resource_node_budget,mean_resource_node_budget_exhausted,mean_resource_nodes_generated,mean_resource_nodes_visited,mean_resource_peak_memory_estimate_bytes,mean_resource_posthoc_gap_candidates,mean_resource_posthoc_gap_runtime_seconds,mean_resource_posthoc_root_classification_runtime_seconds,mean_resource_projected_rows_checked,mean_resource_quantum_circuit_equivalent_executions,mean_resource_reductions,mean_resource_root_classifications,mean_resource_runtime_seconds,mean_resource_rv_filter_iterations,mean_resource_rv_filter_peak_memory_estimate_bytes,mean_resource_rv_filter_reductions,mean_resource_rv_filter_runtime_seconds,mean_resource_suppressed_l0_nodes,mean_resource_total_classical_time_to_factor_or_censor_seconds,mean_resource_verified_relations,mean_resource_zero_projection_nodes,mean_sample_to_first_factor_among_successes,method,model,replicates,sample_count,target_p_sample_threshold,target_p_sample_threshold_censor_value,target_p_sample_threshold_censored,target_recovery_probability
7979,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.46875,0.08962708359030336,15,0.3125,0.00226499499331112,,0.0,,,,6.0,,,14.0,,10.5,,,10.5,10.5,24696.84375,,,,10.5,11.0,1.0,0.3125,0.005911625054068281,,,,,,0.018001276201175642,,,9.866666666666667,exact_augmented_row_deflation,A_exact_uniform_hard_box,32,11,,12,True,0.8
7979,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.25,0.07777137710478188,8,0.25,0.00226499499331112,2.0,,1.1875,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.8125,50.0,1.0,772.0,50.0,239475.3125,17968.0,0.02228809244115837,,,7.0,1.0,0.25,0.03691601297578018,,,,,0.0,0.12837960003889748,0.25,0.0,8.833333333333334,quotient_gap_scoring_only,A_exact_uniform_hard_box,32,7,,12,True,0.8
7979,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.375,0.08695104295503155,12,0.25,0.00226499499331112,2.0,,1.46875,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.53125,50.0,1.0,772.0,50.0,241947.25,17968.0,0.021324805877156905,,,8.0,1.0,0.25,0.03683226556313457,,,,,0.0,0.12837960003889748,0.25,0.0,8.833333333333334,quotient_gap_scoring_only,A_exact_uniform_hard_box,32,8,,12,True,0.8
7979,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.4375,0.08909830562090465,14,0.3125,0.00226499499331112,2.0,,0.9375,6.0,0.0,6.0,9.0,0.0,12.0,3.0,49.0625,50.0,1.0,772.0,50.0,244820.84375,17968.0,0.021309230525730527,,,9.0,1.0,0.3125,0.037964966120853205,,,,,0.0,0.12837960003889748,0.3125,0.0,8.833333333333334,quotient_gap_scoring_only,A_exact_uniform_hard_box,32,9,,12,True,0.8
7979,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.5625,0.08909830562090465,18,0.34375,0.00226499499331112,2.0,,2.65625,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.3125,50.0,1.0,772.0,50.0,247445.25,17968.0,0.021227179688139586,,,10.0,1.0,0.34375,0.039780894438081305,,,,,0.0,0.12837960003889748,0.34375,0.03125,8.833333333333334,quotient_gap_scoring_only,A_exact_uniform_hard_box,32,10,,12,True,0.8
7979,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.75,0.07777137710478188,24,0.375,0.00226499499331112,2.0,,3.6875,6.0,0.0,6.0,11.0,0.0,14.0,3.0,46.03125,50.0,1.0,772.0,50.0,250387.71875,17968.0,0.021421131412353134,,,11.0,1.0,0.375,0.04087939056989853,,,,,0.0,0.12837960003889748,0.375,0.28125,8.833333333333334,quotient_gap_scoring_only,A_exact_uniform_hard_box,32,11,,12,True,0.8
7979,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.25,0.07777137710478188,8,0.25,0.00226499499331112,2.0,,1.1875,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.8125,50.0,1.0,772.0,50.0,239475.3125,,,,,7.0,1.0,0.25,0.014810653565291432,,,,,0.0,0.05613245826862112,0.25,0.0,8.782608695652174,random_genuine_extra_sample_acquisition,A_exact_uniform_hard_box,32,7,,12,True,0.8
7979,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.375,0.08695104295503155,12,0.375,0.00226499499331112,1.5,,0.625,4.5,0.0,4.5,6.0,0.0,8.25,2.25,36.875,37.5,0.75,579.0,37.5,181545.03125,,,,,6.0,0.75,0.125,0.01174333983908582,,,,,0.0,0.05613245826862112,0.125,0.0,8.782608695652174,random_genuine_extra_sample_acquisition,A_exact_uniform_hard_box,32,8,,12,True,0.8
7979,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.375,0.08695104295503155,12,0.375,0.00226499499331112,1.25,,0.90625,3.75,0.0,3.75,5.625,0.0,7.5,1.875,30.34375,31.25,0.625,482.5,31.25,152907.6875,,,,,5.625,0.625,0.0,0.010485141905519413,,,,,0.0,0.05613245826862112,0.0,0.0,8.782608695652174,random_genuine_extra_sample_acquisition,A_exact_uniform_hard_box,32,9,,12,True,0.8
7979,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.59375,0.0882099653319905,19,0.59375,0.00226499499331112,1.25,,1.90625,3.75,0.0,3.75,6.25,0.0,8.125,1.875,29.3125,31.25,0.625,482.5,31.25,154601.375,,,,,6.25,0.625,0.21875,0.011264912805927452,,,,,0.0,0.05613245826862112,0.21875,0.03125,8.782608695652174,random_genuine_extra_sample_acquisition,A_exact_uniform_hard_box,32,10,,12,True,0.8
7979,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.71875,0.08075219711382271,23,0.71875,0.00226499499331112,0.8125,,3.59375,2.4375,0.0,2.4375,4.46875,0.0,5.6875,1.21875,16.375,20.3125,0.40625,313.625,20.3125,101240.03125,,,,,4.46875,0.40625,0.125,0.007828410152797005,,,,,0.0,0.05613245826862112,0.125,0.34375,8.782608695652174,random_genuine_extra_sample_acquisition,A_exact_uniform_hard_box,32,11,,12,True,0.8
7979,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.25,0.07777137710478188,8,0.25,0.00226499499331112,2.0,,1.1875,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.8125,50.0,1.0,772.0,50.0,239475.3125,,,1.913993401103653e-06,,7.0,1.0,0.0,0.014502281210297951,,,,,0.0,0.05528637232600886,0.25,0.0,8.833333333333334,root_blind_search_posthoc_roots,A_exact_uniform_hard_box,32,7,,12,True,0.8
7979,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.375,0.08695104295503155,12,0.25,0.00226499499331112,2.0,,1.46875,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.53125,50.0,1.0,772.0,50.0,241947.25,,,1.9062772480538115e-06,,8.0,1.0,0.0,0.015486736983802984,,,,,0.0,0.05528637232600886,0.25,0.0,8.833333333333334,root_blind_search_posthoc_roots,A_exact_uniform_hard_box,32,8,,12,True,0.8
7979,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.4375,0.08909830562090465,14,0.3125,0.00226499499331112,2.0,,0.9375,6.0,0.0,6.0,9.0,0.0,12.0,3.0,49.0625,50.0,1.0,772.0,50.0,244820.84375,,,2.2136282495921478e-06,,9.0,1.0,0.0,0.016644359448036994,,,,,0.0,0.05528637232600886,0.3125,0.0,8.833333333333334,root_blind_search_posthoc_roots,A_exact_uniform_hard_box,32,9,,12,True,0.8
7979,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.5625,0.08909830562090465,18,0.34375,0.00226499499331112,2.0,,2.65625,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.3125,50.0,1.0,772.0,50.0,247445.25,,,2.5625686248531565e-06,,10.0,1.0,0.0,0.018115471279088524,,,,,0.0,0.05528637232600886,0.34375,0.03125,8.833333333333334,root_blind_search_posthoc_roots,A_exact_uniform_hard_box,32,10,,12,True,0.8
7979,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.75,0.07777137710478188,24,0.375,0.00226499499331112,2.0,,3.6875,6.0,0.0,6.0,11.0,0.0,14.0,3.0,46.03125,50.0,1.0,772.0,50.0,250387.71875,,,2.7969326765742153e-06,,11.0,1.0,0.0,0.0196483320560219,,,,,0.0,0.05528637232600886,0.375,0.28125,8.833333333333334,root_blind_search_posthoc_roots,A_exact_uniform_hard_box,32,11,,12,True,0.8
7979,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.00226499499331112,,,,,,6.0,,,10.0,,,,,10.0,10.0,13242.5625,,,,,7.0,1.0,,0.003750217374545173,,,,,,0.02671601921429101,,,9.866666666666667,standard_regev_LLL_basis_endpoint,A_exact_uniform_hard_box,32,7,,12,True,0.8
7979,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0625,0.04347552147751577,2,0.0625,0.00226499499331112,,,,,,6.0,,,11.0,,,,,11.0,11.0,15771.875,,,,,8.0,1.0,,0.004677061093389057,,,,,,0.02671601921429101,,,9.866666666666667,standard_regev_LLL_basis_endpoint,A_exact_uniform_hard_box,32,8,,12,True,0.8
7979,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.125,0.059398870413936426,4,0.125,0.00226499499331112,,,,,,6.0,,,12.0,,,,,12.0,12.0,18524.34375,,,,,9.0,1.0,,0.005908660097702523,,,,,,0.02671601921429101,,,9.866666666666667,standard_regev_LLL_basis_endpoint,A_exact_uniform_hard_box,32,9,,12,True,0.8
7979,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.34375,0.08530513305661301,11,0.28125,0.00226499499331112,,,,,,6.0,,,13.0,,,,,13.0,13.0,21499.375,,,,,10.0,1.0,,0.0075765090023196535,,,,,,0.02671601921429101,,,9.866666666666667,standard_regev_LLL_basis_endpoint,A_exact_uniform_hard_box,32,10,,12,True,0.8
7979,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.46875,0.08962708359030336,15,0.3125,0.00226499499331112,,,,,,6.0,,,14.0,,,,,14.0,14.0,24696.84375,,,,,11.0,1.0,,0.009174203150905669,,,,,,0.02671601921429101,,,9.866666666666667,standard_regev_LLL_basis_endpoint,A_exact_uniform_hard_box,32,11,,12,True,0.8
7979,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.125,0.059398870413936426,4,0.125,0.00226499499331112,2.0,,1.125,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.875,50.0,1.0,772.0,50.0,239461.8125,,,,,7.0,1.0,0.125,0.012707261717878282,,,,,0.0,0.04428920978534734,0.125,0.0,8.92,verified_fpylll_BKZ_same_enumeration,A_exact_uniform_hard_box,32,7,,12,True,0.8
7979,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.34375,0.08530513305661301,11,0.28125,0.00226499499331112,2.0,,2.09375,6.0,0.0,6.0,8.0,0.0,11.0,3.0,47.90625,50.0,1.0,772.0,50.0,241825.625,,,,,8.0,1.0,0.28125,0.012764645880452008,,,,,0.0,0.04428920978534734,0.28125,0.0,8.92,verified_fpylll_BKZ_same_enumeration,A_exact_uniform_hard_box,32,8,,12,True,0.8
7979,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.5,0.08980265101338744,16,0.40625,0.00226499499331112,2.0,,1.53125,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.46875,50.0,1.0,772.0,50.0,244718.25,,,,,9.0,1.0,0.40625,0.013126791687682271,,,,,0.0,0.04428920978534734,0.40625,0.0,8.92,verified_fpylll_BKZ_same_enumeration,A_exact_uniform_hard_box,32,9,,12,True,0.8
7979,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.65625,0.08530513305661301,21,0.5,0.00226499499331112,2.0,,1.375,6.0,0.0,6.0,10.0,0.0,13.0,3.0,48.625,50.0,1.0,772.0,50.0,247743.625,,,,,10.0,1.0,0.5,0.013870630351448199,,,,,0.0,0.04428920978534734,0.5,0.0,8.92,verified_fpylll_BKZ_same_enumeration,A_exact_uniform_hard_box,32,10,,12,True,0.8
7979,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.78125,0.07424858801742054,25,0.65625,0.00226499499331112,2.0,,3.375,6.0,0.0,6.0,11.0,0.0,14.0,3.0,46.4375,50.0,1.0,772.0,50.0,250525.71875,,,,,11.0,1.0,0.65625,0.014042841092305025,,,,,0.0,0.04428920978534734,0.65625,0.1875,8.92,verified_fpylll_BKZ_same_enumeration,A_exact_uniform_hard_box,32,11,,12,True,0.8
7979,finite_RV_structured_comparator_not_theorem_backed,sequential cumulative nested-prefix,0.125,0.059398870413936426,4,0.125,0.0020369857193145435,2.0,,0.84375,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.15625,50.0,1.0,772.0,50.0,239519.75,,,,,11.0,1.0,0.125,0.014568804692316917,3.375,6987.53125,3.375,0.0030199479497241555,0.0,0.017588752642041072,0.125,0.0,11.0,RV_structured_finite_comparator,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
7979,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.125,0.059398870413936426,4,0.125,0.0020369857193145435,2.0,,0.75,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.25,50.0,1.0,772.0,50.0,239539.0,,,,,7.0,1.0,0.125,0.014703049399031443,,,,,0.0,0.07002006371294556,0.125,0.0,8.545454545454545,adaptive_sampling_without_deflation,B_exact_finite_discrete_gaussian,32,7,,12,True,0.8
7979,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.15625,0.06521328221627366,5,0.15625,0.0020369857193145435,1.75,,0.96875,5.25,0.0,5.25,7.0,0.0,9.625,2.625,42.78125,43.75,0.875,675.5,43.75,211730.53125,,,,,7.0,0.875,0.03125,0.013829443934810115,,,,,0.0,0.07002006371294556,0.03125,0.0,8.545454545454545,adaptive_sampling_without_deflation,B_exact_finite_discrete_gaussian,32,8,,12,True,0.8
7979,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.21875,0.07424858801742054,7,0.21875,0.0020369857193145435,1.6875,,2.21875,5.0625,0.0,5.0625,7.59375,0.0,10.125,2.53125,39.96875,42.1875,0.84375,651.375,42.1875,206235.90625,,,,,7.59375,0.84375,0.0625,0.014419298282518866,,,,,0.0,0.07002006371294556,0.0625,0.0,8.545454545454545,adaptive_sampling_without_deflation,B_exact_finite_discrete_gaussian,32,9,,12,True,0.8
7979,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.34375,0.08530513305661301,11,0.34375,0.0020369857193145435,1.5625,,1.84375,4.6875,0.0,4.6875,7.8125,0.0,10.15625,2.34375,37.09375,39.0625,0.78125,603.125,39.0625,193315.59375,,,,,7.8125,0.78125,0.125,0.014421334592043422,,,,,0.0,0.07002006371294556,0.125,0.125,8.545454545454545,adaptive_sampling_without_deflation,B_exact_finite_discrete_gaussian,32,10,,12,True,0.8
7979,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.34375,0.08530513305661301,11,0.34375,0.0020369857193145435,1.3125,,2.34375,3.9375,0.0,3.9375,7.21875,0.0,9.1875,1.96875,30.28125,32.8125,0.65625,506.625,32.8125,164282.84375,,,,,7.21875,0.65625,0.0,0.012646937504541711,,,,,0.0,0.07002006371294556,0.0,0.1875,8.545454545454545,adaptive_sampling_without_deflation,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
7979,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.125,0.059398870413936426,4,0.125,0.0020369857193145435,2.0,,0.75,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.25,50.0,1.0,772.0,50.0,239539.0,,,,,7.0,1.0,0.125,0.014703049399031443,,,,,0.0,0.07002006371294556,0.125,0.0,8.545454545454545,common_exact_norm_LLL_bounded_enumeration,B_exact_finite_discrete_gaussian,32,7,,12,True,0.8
7979,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.15625,0.06521328221627366,5,0.0625,0.0020369857193145435,2.0,,1.125,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.875,50.0,1.0,772.0,50.0,241979.4375,,,,,8.0,1.0,0.0625,0.01578820827853633,,,,,0.0,0.07002006371294556,0.0625,0.0,8.545454545454545,common_exact_norm_LLL_bounded_enumeration,B_exact_finite_discrete_gaussian,32,8,,12,True,0.8
7979,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.21875,0.07424858801742054,7,0.09375,0.0020369857193145435,2.0,,2.59375,6.0,0.0,6.0,9.0,0.0,12.0,3.0,47.40625,50.0,1.0,772.0,50.0,244439.03125,,,,,9.0,1.0,0.09375,0.0170433881576173,,,,,0.0,0.07002006371294556,0.09375,0.0,8.545454545454545,common_exact_norm_LLL_bounded_enumeration,B_exact_finite_discrete_gaussian,32,9,,12,True,0.8
7979,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.34375,0.08530513305661301,11,0.1875,0.0020369857193145435,2.0,,2.8125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,46.96875,50.0,1.0,772.0,50.0,247344.75,,,,,10.0,1.0,0.1875,0.01841540230634564,,,,,0.0,0.07002006371294556,0.1875,0.21875,8.545454545454545,common_exact_norm_LLL_bounded_enumeration,B_exact_finite_discrete_gaussian,32,10,,12,True,0.8
7979,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.34375,0.08530513305661301,11,0.09375,0.0020369857193145435,2.0,,3.75,6.0,0.0,6.0,11.0,0.0,14.0,3.0,45.96875,50.0,1.0,772.0,50.0,250318.5,,,,,11.0,1.0,0.09375,0.019288233097540797,,,,,0.0,0.07002006371294556,0.09375,0.28125,8.545454545454545,common_exact_norm_LLL_bounded_enumeration,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
7979,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.03125,0.03125,1,0.03125,0.0020369857193145435,,,,,,6.0,,,10.0,,24.78125,,,772.0,25.0,234528.25,,,,,7.0,1.0,0.03125,0.014858282525892719,,,,,0.0,0.07553552062381641,,,9.333333333333334,complete_sequential_LDAR,B_exact_finite_discrete_gaussian,32,7,,12,True,0.8
7979,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.03125,0.03125,1,0.03125,0.0020369857193145435,,,,,,6.0,,,11.0,,24.741935483870968,,,747.875,24.21875,237043.5806451613,,,,,8.0,0.96875,0.0,0.015217048161503044,,,,,0.0,0.07553552062381641,,,9.333333333333334,complete_sequential_LDAR,B_exact_finite_discrete_gaussian,32,8,,12,True,0.8
7979,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.125,0.059398870413936426,4,0.125,0.0020369857193145435,,,,,,6.0,,,12.0,,24.193548387096776,,,747.875,24.21875,239704.38709677418,,,,,9.0,0.96875,0.0967741935483871,0.016119462221467984,,,,,0.0,0.07553552062381641,,,9.333333333333334,complete_sequential_LDAR,B_exact_finite_discrete_gaussian,32,9,,12,True,0.8
7979,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.28125,0.08075219711382271,9,0.28125,0.0020369857193145435,,,,,,6.0,,,13.0,,24.285714285714285,,,675.5,21.875,242715.7857142857,,,,,10.0,0.875,0.17857142857142858,0.015549304658634355,,,,,0.0,0.07553552062381641,,,9.333333333333334,complete_sequential_LDAR,B_exact_finite_discrete_gaussian,32,10,,12,True,0.8
7979,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.28125,0.08075219711382271,9,0.28125,0.0020369857193145435,,,,,,6.0,,,14.0,,23.608695652173914,,,554.875,17.96875,245738.39130434784,,,,,11.0,0.71875,0.0,0.013791423056318308,,,,,0.0,0.07553552062381641,,,9.333333333333334,complete_sequential_LDAR,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
7979,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0020369857193145435,,0.0,,,,6.0,,,10.0,,10.0,,,10.0,10.0,13242.5,,,,10.0,7.0,1.0,0.0,0.002550727906054817,,,,,,0.020122584715863923,,,9.666666666666666,exact_augmented_row_deflation,B_exact_finite_discrete_gaussian,32,7,,12,True,0.8
7979,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0020369857193145435,,0.0,,,,6.0,,,11.0,,11.0,,,11.0,11.0,15772.1875,,,,11.0,8.0,1.0,0.0,0.0033738099082256667,,,,,,0.020122584715863923,,,9.666666666666666,exact_augmented_row_deflation,B_exact_finite_discrete_gaussian,32,8,,12,True,0.8
7979,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.03125,0.03125,1,0.03125,0.0020369857193145435,,0.0,,,,6.0,,,12.0,,11.84375,,,11.84375,11.84375,18525.03125,,,,11.84375,9.0,1.0,0.03125,0.004084154963493347,,,,,,0.020122584715863923,,,9.666666666666666,exact_augmented_row_deflation,B_exact_finite_discrete_gaussian,32,9,,12,True,0.8
7979,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.09375,0.0523514603733822,3,0.09375,0.0020369857193145435,,0.0,,,,6.0,,,13.0,,12.46875,,,12.46875,12.46875,21500.875,,,,12.46875,10.0,1.0,0.09375,0.004965407530107768,,,,,,0.020122584715863923,,,9.666666666666666,exact_augmented_row_deflation,B_exact_finite_discrete_gaussian,32,10,,12,True,0.8
7979,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.09375,0.0523514603733822,3,0.03125,0.0020369857193145435,,0.0,,,,6.0,,,14.0,,13.5625,,,13.5625,13.5625,24697.75,,,,13.5625,11.0,1.0,0.03125,0.005834737001350732,,,,,,0.020122584715863923,,,9.666666666666666,exact_augmented_row_deflation,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
7979,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.125,0.059398870413936426,4,0.125,0.0020369857193145435,2.0,,0.75,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.25,50.0,1.0,772.0,50.0,239539.0,17968.0,0.02168252215051325,,,7.0,1.0,0.125,0.03638557154954469,,,,,0.0,0.15966993856454792,0.125,0.0,8.545454545454545,quotient_gap_scoring_only,B_exact_finite_discrete_gaussian,32,7,,12,True,0.8
7979,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.15625,0.06521328221627366,5,0.0625,0.0020369857193145435,2.0,,1.125,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.875,50.0,1.0,772.0,50.0,241979.4375,17968.0,0.021908782502578106,,,8.0,1.0,0.0625,0.03769699078111444,,,,,0.0,0.15966993856454792,0.0625,0.0,8.545454545454545,quotient_gap_scoring_only,B_exact_finite_discrete_gaussian,32,8,,12,True,0.8
7979,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.21875,0.07424858801742054,7,0.09375,0.0020369857193145435,2.0,,2.59375,6.0,0.0,6.0,9.0,0.0,12.0,3.0,47.40625,50.0,1.0,772.0,50.0,244439.03125,17968.0,0.02133843356386933,,,9.0,1.0,0.09375,0.03838182172148663,,,,,0.0,0.15966993856454792,0.09375,0.0,8.545454545454545,quotient_gap_scoring_only,B_exact_finite_discrete_gaussian,32,9,,12,True,0.8
7979,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.34375,0.08530513305661301,11,0.1875,0.0020369857193145435,2.0,,2.8125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,46.96875,50.0,1.0,772.0,50.0,247344.75,17968.0,0.021334037752239965,,,10.0,1.0,0.1875,0.039749440058585606,,,,,0.0,0.15966993856454792,0.1875,0.21875,8.545454545454545,quotient_gap_scoring_only,B_exact_finite_discrete_gaussian,32,10,,12,True,0.8
7979,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.34375,0.08530513305661301,11,0.09375,0.0020369857193145435,2.0,,3.75,6.0,0.0,6.0,11.0,0.0,14.0,3.0,45.96875,50.0,1.0,772.0,50.0,250318.5,17968.0,0.021258552005747333,,,11.0,1.0,0.09375,0.04054678510328813,,,,,0.0,0.15966993856454792,0.09375,0.28125,8.545454545454545,quotient_gap_scoring_only,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
7979,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.125,0.059398870413936426,4,0.125,0.0020369857193145435,2.0,,0.75,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.25,50.0,1.0,772.0,50.0,239539.0,,,,,7.0,1.0,0.125,0.014630332003434887,,,,,0.0,0.06610090486901754,0.125,0.0,8.0,random_genuine_extra_sample_acquisition,B_exact_finite_discrete_gaussian,32,7,,12,True,0.8
7979,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.25,0.07777137710478188,8,0.25,0.0020369857193145435,1.75,,2.03125,5.25,0.0,5.25,7.0,0.0,9.625,2.625,41.71875,43.75,0.875,675.5,43.75,211532.6875,,,,,7.0,0.875,0.125,0.013684716184798162,,,,,0.0,0.06610090486901754,0.125,0.0,8.0,random_genuine_extra_sample_acquisition,B_exact_finite_discrete_gaussian,32,8,,12,True,0.8
7979,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.3125,0.08324928557283298,10,0.3125,0.0020369857193145435,1.5,,2.0,4.5,0.0,4.5,6.75,0.0,9.0,2.25,35.5,37.5,0.75,579.0,37.5,183316.40625,,,,,6.75,0.75,0.0625,0.0126555572514917,,,,,0.0,0.06610090486901754,0.0625,0.0,8.0,random_genuine_extra_sample_acquisition,B_exact_finite_discrete_gaussian,32,9,,12,True,0.8
